state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Texas,125877,679565,4407 MESA CROSSING LANE,2008-09-01,YES,YES,YES,YES,2006-09-01,Not Available,,Proprietary
Texas,115377,679548,8344 EAST R L THORNTON FRWY SUITE 214,2008-09-06,YES,YES,YES,YES,2006-09-06,Not Available,,Proprietary
Texas,121177,679547,1301 GUSTAVUS STREET,2008-09-07,YES,YES,NO,NO,2006-09-07,Not Available,,Proprietary
Texas,125752,679566,12603 SOUTH WEST FREEWAY SUITE 520,2008-09-08,YES,YES,YES,YES,2006-09-08,Not Available,,Proprietary
Texas,124252,679564,8206 LONGVALE DR,2008-09-14,YES,YES,YES,YES,2006-09-14,Not Available,,Proprietary
Texas,116452,679554,3218 S SUGAR RD,2008-09-15,YES,YES,YES,YES,2006-09-15,Not Available,,Proprietary
Texas,125852,679552,9503 TOLKEN WAY,2008-09-18,YES,YES,YES,YES,2006-09-18,Not Available,,Non - Profit Private
Texas,124577,679553,1923 CULEBRA ROAD SUITE D,2008-09-19,YES,YES,YES,NO,2006-09-19,Same As Expected,3.0 - 4.0,Proprietary
Texas,125752,679560,4411 BLUEBONNET DRIVE SUITE 101,2008-09-20,YES,YES,YES,YES,2006-09-20,Not Available,,Proprietary
Texas,115627,679558,9304  FOREST LANE SUITE 275,2008-09-26,YES,YES,YES,YES,2006-09-26,Not Available,,Proprietary
Texas,124877,679559,6326 SOVEREIGN DR STE 250,2008-10-02,YES,YES,YES,YES,2006-10-02,Not Available,,Proprietary
Texas,120002,679561,10998 S WILCREST DR SUITE 296,2008-10-05,YES,YES,YES,YES,2006-10-05,Not Available,,Proprietary
Texas,117777,679563,329 OAKS TRAIL SUITE 145,2008-10-06,YES,YES,YES,YES,2006-10-06,Not Available,,Proprietary
Texas,120127,679583,19506 HWY 59 NORTH SUITE #175,2008-10-06,YES,YES,YES,YES,2006-10-06,Not Available,,Proprietary
Texas,124277,679574,812 3RD STREET,2008-10-12,YES,YES,YES,YES,2006-10-12,Not Available,,Proprietary
Texas,116452,679567,4622 S CLOSNER BLVD,2008-10-17,YES,YES,YES,YES,2006-10-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,119952,679568,10103 FONDREN RD SUITE 420,2008-10-17,YES,YES,YES,NO,2006-10-17,Not Available,,Proprietary
Texas,119727,679577,15410 TOWN GREEN DRIVE,2008-10-19,YES,YES,YES,YES,2006-10-19,Not Available,,Proprietary
Texas,121327,679569,401 N VALLEY PARKWAY SUITE 420,2008-10-20,YES,YES,YES,YES,2006-10-20,Not Available,,Proprietary
Texas,123252,679572,713 N BENSTEN PALM DRIVE STE C,2008-10-25,YES,YES,YES,YES,2006-10-25,Not Available,,Proprietary
Texas,122627,679590,2440 TEXAS PARKWAY SUITE 290,2008-10-25,YES,YES,YES,YES,2006-10-25,Not Available,,Proprietary
Texas,122202,679579,4309 N 10TH ST SUITE F1,2008-10-27,YES,YES,YES,YES,2006-10-27,Same As Expected,3.0 - 4.0,Proprietary
Texas,111527,679576,162 CADDO DR. STE 130,2008-10-31,YES,YES,YES,YES,2006-10-31,Not Available,,Proprietary
Texas,116952,679575,2665 VILLA CREEK DRIVE SUITE 246,2008-11-01,YES,YES,YES,YES,2006-11-01,Not Available,,Proprietary
Texas,118477,679573,101 EAST FRANKLIN STREET,2008-11-02,YES,YES,YES,YES,2006-11-02,Not Available,,Proprietary
Texas,116252,679581,1003 E BUSINESS 83,2008-11-06,YES,YES,YES,YES,2006-11-06,Same As Expected,3.0 - 4.0,Proprietary
Texas,119277,679582,2501 WESTERLAND DRIVE SUITE E103,2008-11-08,YES,YES,YES,YES,2006-11-08,Not Available,,Proprietary
Texas,125902,679604,13706 FLORENCE ROAD,2008-11-14,YES,YES,YES,YES,2006-11-14,Not Available,,Proprietary
Texas,112227,679589,3630 W PIONEER PARKWAY STE 115,2008-11-15,YES,YES,YES,YES,2006-11-15,Not Available,,Proprietary
Texas,120002,679608,9555 WEST SAM HOUSTON PARKWAY S #360,2008-11-16,YES,YES,YES,NO,2006-11-16,Not Available,,Proprietary
Texas,119602,679585,2000 DAIRY ASHFORD STE 305,2008-11-17,YES,YES,YES,YES,2006-11-17,Not Available,,Proprietary
Texas,122527,679586,2017 E GRIFFIN PARKWAY,2008-11-17,YES,YES,YES,NO,2006-11-17,Not Available,,Proprietary
Texas,122152,679587,102 S BROADWAY,2008-11-20,YES,YES,YES,YES,2006-11-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,126977,679598,505 SOUTH TEXAS,2008-11-21,YES,YES,YES,NO,2006-11-21,Not Available,,Proprietary
Texas,123977,679588,1221 ABRAMS RD SUITE 114,2008-11-27,YES,YES,YES,YES,2006-11-27,Not Available,,Proprietary
Texas,115627,679591,13405 FLOYD CIR STE 100,2008-11-28,YES,YES,YES,YES,2006-11-28,Not Available,,Proprietary
Texas,120252,679606,6225 N STATE HWY 161 STE 350,2008-11-28,YES,YES,YES,YES,2006-11-28,Same As Expected,3.0 - 4.0,Proprietary
Texas,125852,679595,13313 SOUTHWEST FREEWAY #180,2008-11-30,YES,YES,YES,YES,2006-11-30,Not Available,,Proprietary
Texas,118977,679601,8700 COMMERCE PARK DRIVE SUITE 238,2008-11-30,YES,YES,YES,NO,2006-11-30,Not Available,,Proprietary
Texas,119552,679603,8313 SOUTHWEST FREEWAY SUITE 106,2008-12-06,YES,YES,YES,YES,2006-12-06,Not Available,,Proprietary
Texas,122527,679599,2020 E GRIFFIN PARKWAY,2008-12-08,YES,YES,YES,YES,2006-12-08,Not Available,,Proprietary
Texas,121327,679605,190 NORTH STEMMONS FREEWAY SUITE 201,2008-12-08,YES,YES,YES,YES,2006-12-08,Not Available,,Proprietary
Texas,119652,679593,8705 VARNER RD,2008-12-11,YES,YES,YES,YES,2006-12-11,Same As Expected,3.0 - 4.0,Proprietary
Texas,120202,679600,2712 NORTH HURSTVIEW DRIVE,2008-12-11,YES,YES,YES,YES,2006-12-11,Not Available,,Proprietary
Texas,118977,679594,7447 HARWIN DRIVE SUITE #106,2008-12-12,YES,YES,YES,YES,2006-12-12,Not Available,,Proprietary
Texas,125752,679596,630 FM 1092 SUITE 205,2008-12-13,YES,YES,YES,YES,2006-12-13,Not Available,,Proprietary
Texas,112127,679597,1111 111TH STREET,2008-12-19,YES,YES,YES,YES,2006-12-19,Not Available,,Proprietary
Texas,121127,679592,6508 N BARTLETT SUITE D,2008-12-22,YES,YES,YES,YES,2006-12-22,Not Available,,Proprietary
Texas,125752,679602,10701 CORPORATE DRIVE SUITE 200,2009-01-03,YES,YES,YES,YES,2007-01-03,Not Available,,Proprietary
Texas,118977,679609,9888 BISSONNET SUITE 440,2009-01-12,YES,YES,YES,NO,2007-01-12,Not Available,,Proprietary
Texas,114052,679614,127 N SAN JACINTO SUITE 212,2009-02-01,YES,YES,YES,YES,2007-02-01,Not Available,,Proprietary
Texas,119277,679612,9950 WESTPARK DRIVE STE 225,2009-02-05,YES,YES,YES,YES,2007-02-05,Not Available,,Proprietary
Texas,119752,679634,16000 PARK TEN PL SUITE 404,2009-02-27,YES,YES,YES,YES,2007-02-27,Not Available,,Proprietary
Texas,119127,679611,2646 SOUTH LOOP WEST  370,2009-02-28,YES,YES,YES,YES,2007-02-28,Not Available,,Proprietary
Texas,115552,679616,5801 MARVIN D LOVE FRWY STE 300,2009-03-01,YES,YES,NO,YES,2007-03-01,Not Available,,Proprietary
Texas,112927,679613,990 IH 10 NORTH SUITE 203,2009-03-08,YES,YES,YES,YES,2007-03-08,Not Available,,Proprietary
Texas,126652,679615,120 SOUTH MAIN # 317,2009-03-19,YES,YES,YES,YES,2007-03-19,Not Available,,Proprietary
Texas,114627,679617,3518 SO ALAMEDA,2009-03-26,YES,YES,YES,YES,2007-03-26,Same As Expected,3.0 - 4.0,Proprietary
Texas,119452,679628,12345 JONES ROAD SUITE #220,2009-03-29,YES,YES,YES,YES,2007-03-29,Same As Expected,3.0 - 4.0,Proprietary
Texas,118977,679619,10101 HARWIN DR SUITE 130,2009-04-03,YES,YES,YES,NO,2007-04-03,Not Available,,Proprietary
Texas,119202,679635,6250 WEST PARK DR SUITE 301,2009-04-09,YES,YES,YES,YES,2007-04-09,Not Available,,Proprietary
Texas,112502,679682,3636 EXECUTIVE CENTER DR. BLDG 8 STE 216,2009-04-10,YES,YES,YES,YES,2007-04-10,Same As Expected,3.0 - 4.0,Proprietary
Texas,124952,679626,6233 EVERS ROAD SUITE 1,2009-04-11,YES,YES,YES,YES,2007-04-11,Not Available,,Non - Profit Private
Texas,126227,679641,5331 SUMMERHILL ROAD,2009-04-11,YES,YES,YES,YES,2007-04-11,Not Available,,Proprietary
Texas,126327,679618,25325 BOROUGH PARK DRIVE #100,2009-04-13,YES,YES,YES,YES,2007-04-13,Same As Expected,3.0 - 4.0,Proprietary
Texas,122477,679623,200 SILKEN CROSSING SUITE 202,2009-04-13,YES,YES,YES,YES,2007-04-13,Same As Expected,3.0 - 4.0,Proprietary
Texas,114502,679637,101 NORTH UPPER BROADWAY,2009-04-13,YES,YES,YES,YES,2007-04-13,Same As Expected,3.0 - 4.0,Proprietary
Texas,120527,679620,26314 MIDDLECREST HILL COURT,2009-04-18,YES,YES,YES,YES,2007-04-18,Not Available,,Proprietary
Texas,120527,679622,440 COBIA DRIVE SUITE #1602,2009-04-25,YES,YES,NO,YES,2007-04-25,Not Available,,Proprietary
Texas,125752,679624,11104 WEST AIRPORT SUITE 110,2009-04-26,YES,YES,YES,YES,2007-04-26,Not Available,,Proprietary
Texas,124077,679632,1322 KERN CANYON LANE,2009-05-08,YES,YES,YES,YES,2007-05-08,Not Available,,Proprietary
Texas,118977,679633,7100 REGENCY SQUARE SUITE  240,2009-05-11,YES,YES,YES,YES,2007-05-11,Not Available,,Proprietary
Texas,115627,679629,9241 LBJ FREEWAY #208,2009-05-21,YES,YES,YES,YES,2007-05-21,Not Available,,Proprietary
Texas,123777,679631,2115 TEAKWOOD LN SUITE 300,2009-05-23,YES,YES,YES,YES,2007-05-23,Not Available,,Proprietary
Texas,124202,679630,1416 HICKORY CREEK LANE,2009-05-24,YES,YES,YES,YES,2007-05-24,Not Available,,Proprietary
Texas,125752,679639,3727 GREENBRIAR SUITE 206,2009-05-26,YES,YES,YES,YES,2007-05-26,Not Available,,Proprietary
Texas,112727,679646,8716 NORTH MOPAC SUITE 230,2009-06-01,YES,YES,YES,YES,2007-06-01,Same As Expected,3.0 - 4.0,Proprietary
Texas,124077,679649,1601 MAIN STREET SUITE  600,2009-06-08,YES,YES,YES,YES,2007-06-08,Not Available,,Proprietary
Texas,112527,679647,5900 SOUTHWEST PARKWAY BLDG 4 SUITE 420,2009-06-09,YES,YES,YES,YES,2007-06-09,Not Available,,Proprietary
Texas,119702,679643,3506 SHADOWVISTA COURT,2009-06-18,YES,YES,YES,YES,2007-06-18,Not Available,,Proprietary
Texas,119102,679645,14206 S POST OAK ROAD,2009-06-21,YES,YES,YES,YES,2007-06-21,Not Available,,Proprietary
Texas,125852,679644,12808 WEST AIRPORT BLVD SUITE 220,2009-06-22,YES,YES,YES,YES,2007-06-22,Not Available,,Proprietary
Texas,119952,679640,10103 FONDREN ROAD SUITE 230,2009-06-27,YES,YES,YES,YES,2007-06-27,Not Available,,Proprietary
Texas,119552,679650,8323 SOUTHWEST FREEWAY SUITE 800,2009-07-13,YES,YES,YES,YES,2007-07-13,Not Available,,Proprietary
Texas,122252,679652,1216 N CENTRAL EXPRESSAY SUITE 203 A,2009-07-20,YES,YES,YES,YES,2007-07-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,124877,679655,7400 LOUIS PASTEUR SUITE #101,2009-07-20,YES,YES,YES,YES,2007-07-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,115402,679651,1908 ROYAL LANE SUITE 750,2009-07-25,YES,YES,YES,YES,2007-07-25,Not Available,,Proprietary
Texas,119127,679648,2626 SOUTH LOOP WEST # 550,2009-07-26,YES,YES,YES,YES,2007-07-26,Not Available,,Proprietary
Texas,122527,679712,919 SLABAUGH ST SUITE B,2009-07-28,YES,YES,YES,YES,2007-07-28,Not Available,,Proprietary
Texas,112677,679668,7901 CAMERON ROAD BLDG 3 SUITE 302,2009-07-30,YES,YES,YES,NO,2007-07-30,Not Available,,Proprietary
Texas,118977,679658,9894 BISSONNET ST SUITE 580,2009-08-03,YES,YES,YES,YES,2007-08-03,Worse Than Expected,1.0 - 2.5,Proprietary
Texas,118852,679659,4635 SOUTHWEST FWY SUITE 302,2009-08-03,YES,YES,YES,YES,2007-08-03,Not Available,,Proprietary
Texas,118977,679653,7100 REGENCY SQUARE STE 288,2009-08-07,YES,YES,NO,YES,2007-08-07,Not Available,,Proprietary
Texas,121127,679661,2919 SPRINGFIELD AVENUE,2009-08-15,YES,YES,YES,YES,2007-08-15,Not Available,,Proprietary
Texas,121977,679654,751 US HIGHWAY 287 NORTH SUITE 104,2009-08-20,YES,YES,YES,YES,2007-08-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,119052,679663,10190 OLD KATY ROAD SUITE 415,2009-08-22,YES,YES,YES,YES,2007-08-22,Same As Expected,3.0 - 4.0,Proprietary
Texas,123527,679656,101 BUENA VISTA STREET SUITE A,2009-08-27,YES,YES,YES,YES,2007-08-27,Not Available,,Proprietary
Texas,118077,679688,4923 STEEPLE CHASE CT,2009-08-29,YES,YES,YES,YES,2007-08-29,Not Available,,Proprietary
Texas,125877,679664,19901 SOUTHWEST FREEWAY,2009-08-30,YES,YES,YES,YES,2007-08-30,Not Available,,Proprietary
Texas,127377,679671,612 W. GRAND AVE,2009-08-30,YES,YES,YES,YES,2007-08-30,Same As Expected,3.0 - 4.0,Proprietary
Texas,116102,679657,1205 BENT OAKS SUITE 100,2009-09-01,YES,YES,YES,YES,2007-09-01,Same As Expected,3.0 - 4.0,Proprietary
Texas,118852,679660,4635 SOUTHWEST FREEWAY SUITE 540,2009-09-01,YES,YES,YES,YES,2007-09-01,Better Than Expected,4.5 - 5.0,Proprietary
Texas,115602,679672,6606 LBJ FREEWAY SUITE 110,2009-09-05,YES,YES,YES,YES,2007-09-05,Same As Expected,3.0 - 4.0,Proprietary
Texas,116202,679673,646 FM 517 RD WEST,2009-09-10,YES,YES,YES,YES,2007-09-10,Not Available,,Proprietary
Texas,122202,679680,4305 N 10TH ST SUITE A,2009-09-20,YES,YES,YES,YES,2007-09-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,127227,679683,580 N 4TH STREET,2009-09-21,YES,YES,YES,YES,2007-09-21,Same As Expected,3.0 - 4.0,Proprietary
Texas,119727,679669,15923 WILLIWAW DR STE A,2009-09-24,YES,YES,YES,YES,2007-09-24,Not Available,,Proprietary
Texas,124877,679667,4211 GARDENDALE DRIVE SUITE A 210,2009-09-28,YES,YES,YES,YES,2007-09-28,Same As Expected,3.0 - 4.0,Proprietary
Texas,127152,679665,3901 ARMORY ROAD,2009-10-04,YES,YES,YES,NO,2007-10-04,Not Available,,Proprietary
Texas,115752,679674,8111 LBJ FREEWAY SUITE 1460,2009-10-09,YES,YES,YES,YES,2007-10-09,Not Available,,Proprietary
Texas,121127,679686,2344 LAGUNA DEL MAR SUITE 201,2009-10-09,YES,YES,NO,NO,2007-10-09,Same As Expected,3.0 - 4.0,Proprietary
Texas,117752,679723,1919 SOUTH SHILOH ROAD SUITE 525,2009-10-09,YES,YES,YES,YES,2007-10-09,Not Available,,Proprietary
Texas,123977,679670,1601 RAINBOW DRIVE,2009-10-10,YES,YES,YES,YES,2007-10-10,Not Available,,Proprietary
Texas,115327,679676,2351 W NORTHWEST HWY,2009-10-12,YES,YES,YES,YES,2007-10-12,Not Available,,Proprietary
Texas,120477,679698,439 MASON PARK BLVD SUITE A1,2009-10-12,YES,YES,YES,YES,2007-10-12,Not Available,,Proprietary
Texas,116977,679716,13615 NEUTRON ROAD,2009-10-12,YES,YES,YES,YES,2007-10-12,Not Available,,Proprietary
Texas,122527,679681,2116 E GRIFFIN PARKWAY,2009-10-15,YES,YES,YES,YES,2007-10-15,Not Available,,Proprietary
Texas,118977,679745,7447 HARWIN DRIVE STE 101,2009-10-15,YES,YES,YES,YES,2007-10-15,Not Available,,Proprietary
Texas,115977,679677,1001 W MAIN STREET  SUITE 106,2009-10-18,YES,YES,YES,YES,2007-10-18,Not Available,,Proprietary
Texas,124302,679687,1001 S MAYS STREET SUITE #204,2009-10-23,YES,YES,YES,NO,2007-10-23,Not Available,,Proprietary
Texas,124977,679678,9119 CINNAMON HILL,2009-10-26,YES,YES,YES,YES,2007-10-26,Not Available,,Proprietary
Texas,119752,743148,4528 HIGHWAY 6N,2009-10-26,YES,YES,YES,YES,2007-10-26,Not Available,,Proprietary
Texas,113577,679685,3501 SOUTH TEXAS AVENUE SUITE #202,2009-11-01,YES,YES,YES,YES,2007-11-01,Same As Expected,3.0 - 4.0,Proprietary
Texas,118977,679692,9888 BISSONNET ST SUITE 246,2009-11-02,YES,YES,YES,YES,2007-11-02,Not Available,,Proprietary
Texas,118252,679706,722 MORGAN SUITE R,2009-11-02,YES,YES,YES,YES,2007-11-02,Not Available,,Proprietary
Texas,121127,679707,315 CALLE DEL NORTE SUITE 202,2009-11-02,YES,YES,YES,YES,2007-11-02,Same As Expected,3.0 - 4.0,Proprietary
Texas,122627,679695,2440 TEXAS PARKWAY SUITE 310,2009-11-04,YES,YES,YES,YES,2007-11-04,Not Available,,Proprietary
Texas,115677,679708,8500 N STEMMONS FRWY SUITE 4025,2009-11-07,YES,YES,YES,YES,2007-11-07,Not Available,,Proprietary
Texas,123977,679739,999 E ARAPAHO ROAD SUITE 120,2009-11-07,YES,YES,YES,YES,2007-11-07,Not Available,,Proprietary
Texas,119477,679691,8449 W BELLFORT AVE #200,2009-11-09,YES,YES,YES,YES,2007-11-09,Not Available,,Proprietary
Texas,112652,679734,111 W ANDERSON LANE SUITE E-346A,2009-11-16,YES,YES,YES,YES,2007-11-16,Not Available,,Proprietary
Texas,121352,679700,1400 MOCCASIN TRAIL SUITE 20,2009-11-29,YES,YES,YES,YES,2007-11-29,Not Available,,Proprietary
Texas,122277,679693,2516 SHADY GROVE LANE,2009-11-30,YES,YES,YES,YES,2007-11-30,Not Available,,Proprietary
Texas,121152,679694,--1906 EAST LYON,2009-12-05,YES,YES,YES,YES,2007-12-05,Not Available,,Proprietary
Texas,117727,679709,633 W CENTERVILLE ROAD SUITE 311,2009-12-05,YES,YES,YES,YES,2007-12-05,Not Available,,Proprietary
Texas,122377,743105,2808 BEAU DRIVE,2009-12-06,YES,YES,YES,YES,2007-12-06,Not Available,,Proprietary
Texas,118077,679699,2638 AERO DRIVE,2009-12-11,YES,YES,YES,YES,2007-12-11,Not Available,,Proprietary
Texas,113802,679705,3202 DELAFORD DRIVE,2009-12-12,YES,YES,YES,YES,2007-12-12,Not Available,,Proprietary
Texas,123652,679696,132 JEFFERSON STREET,2009-12-15,YES,YES,YES,YES,2007-12-15,Not Available,,Proprietary
Texas,118977,679728,9894 BISSONNET SUITE 100-S,2009-12-15,YES,YES,YES,YES,2007-12-15,Not Available,,Proprietary
Texas,123977,679703,1701 N GREENVILLE SUITE 816,2009-12-19,YES,YES,YES,YES,2007-12-19,Not Available,,Proprietary
Texas,125752,679697,4434 BLUEBONNET SUITE 135,2009-12-21,YES,YES,YES,YES,2007-12-21,Not Available,,Proprietary
Texas,112352,679701,1403 MAPLETON CT,2009-12-21,YES,YES,YES,YES,2007-12-21,Not Available,,Proprietary
Texas,125752,679714,13035 BATES LANE,2009-12-30,YES,YES,YES,YES,2007-12-30,Not Available,,Proprietary
Texas,112227,679722,2104 ROOSEVELT DR SUITE B,2009-12-31,YES,YES,NO,YES,2007-12-31,Not Available,,Proprietary
Texas,120102,679741,35 FARM ROAD 250 SOUTH,2010-01-17,YES,YES,YES,YES,2008-01-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,125852,679726,101 SOUTHWESTERN BEND BLVD SUITE 212,2010-01-18,YES,YES,YES,YES,2008-01-18,Not Available,,Proprietary
Texas,120602,679761,703 BRIAR MEADOW COURT,2010-01-23,YES,YES,YES,YES,2008-01-23,Not Available,,Proprietary
Texas,118127,679721,3900 JOE RAMSEY BLVD EAST BLDG 4 SUITE C,2010-01-24,YES,YES,YES,YES,2008-01-24,Not Available,,Proprietary
Texas,116502,679738,3004 NORTH CLOSNER STE B,2010-01-25,YES,YES,YES,YES,2008-01-25,Not Available,,Proprietary
Texas,121452,679719,171 OLD MILL CENTER,2010-01-29,YES,YES,YES,YES,2008-01-29,Same As Expected,3.0 - 4.0,Proprietary
Texas,114627,679729,4444 CORONA DRIVE # 212,2010-01-30,YES,YES,YES,YES,2008-01-30,Same As Expected,3.0 - 4.0,Proprietary
Texas,118977,679748,10333 HARWIN DR SUITE 373,2010-01-31,YES,YES,YES,YES,2008-01-31,Not Available,,Proprietary
Texas,118977,679755,8700 COMMERCE PARK DR. STE. #216,2010-01-31,YES,YES,YES,YES,2008-01-31,Not Available,,Proprietary
Texas,125852,679758,13313 SOUTHWEST FREEWAY SUITE #109,2010-02-06,YES,YES,YES,YES,2008-02-06,Not Available,,Proprietary
Texas,119502,679736,12803 WIREVINE LN,2010-02-07,YES,YES,YES,YES,2008-02-07,Not Available,,Proprietary
Texas,115502,679760,12300 FORD ROAD SUITE 200,2010-02-08,YES,YES,YES,YES,2008-02-08,Not Available,,Proprietary
Texas,122177,679795,1801 S 5TH STREET SUITE 117 C & D,2010-02-12,YES,YES,YES,YES,2008-02-12,Not Available,,Proprietary
Texas,118852,679710,4615 SOUTHWEST FREEWAY STE 750,2010-02-14,YES,YES,YES,YES,2008-02-14,Same As Expected,3.0 - 4.0,Proprietary
Texas,116827,679725,11500 PELLICANO DR UNIT B10,2010-02-14,YES,YES,YES,YES,2008-02-14,Same As Expected,3.0 - 4.0,Proprietary
Texas,118577,679746,5445 ALMEDA RD SUITE # 307,2010-02-14,YES,YES,YES,YES,2008-02-14,Not Available,,Proprietary
Texas,125852,679765,104 INDUSTRIAL BOULEVARD STE 207,2010-02-19,YES,YES,YES,YES,2008-02-19,Not Available,,Proprietary
Texas,119277,679757,9950 WESTPARK DRIVE SUITE 305,2010-02-22,YES,YES,YES,NO,2008-02-22,Not Available,,Proprietary
Texas,123927,679720,20345 RIVER RIDGE DR,2010-02-26,YES,YES,YES,YES,2008-02-26,Same As Expected,3.0 - 4.0,Proprietary
Texas,120327,679724,4425 W. AIRPORT FREEWAY SUITE 100,2010-02-27,YES,YES,YES,YES,2008-02-27,Same As Expected,3.0 - 4.0,Proprietary
Texas,118027,679743,1106 N  HWY 360 SUITE 410,2010-02-27,YES,YES,YES,YES,2008-02-27,Not Available,,Proprietary
Texas,125852,679740,13313 SOUTHWEST FREEWAY SUITE 263,2010-02-28,YES,YES,YES,YES,2008-02-29,Not Available,,Proprietary
Texas,125752,679750,10707 CORPORATE DRIVE SUITE 106,2010-02-28,YES,YES,YES,YES,2008-02-29,Not Available,,Proprietary
Texas,125752,743114,4800 SUGAR GROVE BLVD SUITE 385,2010-03-03,YES,YES,YES,YES,2008-03-03,Not Available,,Proprietary
Texas,119477,679730,11735 BERRY MEADOW DRIVE,2010-03-05,YES,YES,YES,YES,2008-03-05,Not Available,,Proprietary
Texas,113477,743155,1301 EAST LOS EBANOS BLVD BLDG #B,2010-03-13,YES,YES,YES,YES,2008-03-13,Not Available,,Proprietary
Texas,119727,679733,6201 BONHOMME SUITE #308N,2010-03-14,YES,YES,YES,YES,2008-03-14,Not Available,,Proprietary
Texas,122302,679737,932 S MISSOURI,2010-03-14,YES,YES,YES,NO,2008-03-14,Not Available,,Proprietary
Texas,115252,679768,2915 S LANCASTER ROAD,2010-03-15,YES,YES,YES,YES,2008-03-15,Not Available,,Proprietary
Texas,119202,679731,6250 WESTPARK SUITE 211,2010-03-17,YES,YES,YES,YES,2008-03-17,Not Available,,Proprietary
Texas,119027,679727,2825 WILCREST SUITE 312,2010-03-19,YES,YES,YES,YES,2008-03-19,Same As Expected,3.0 - 4.0,Proprietary
Texas,125752,679747,10701 CORPORATE DRIVE SUITE #388,2010-03-20,YES,YES,YES,YES,2008-03-20,Not Available,,Proprietary
Texas,117702,743122,1309 MILL BRANCH DRIVE,2010-03-20,YES,YES,YES,YES,2008-03-20,Not Available,,Proprietary
Texas,119477,679756,8506 OLD BROOK DRIVE,2010-03-21,YES,NO,NO,YES,2008-03-21,Not Available,,Proprietary
Texas,120477,679793,21322 SPRINGBEND LN,2010-03-21,YES,YES,YES,YES,2008-03-21,Not Available,,Proprietary
Texas,116252,679759,SUNSET PLAZA 401 E BUSINESS 83 SUITE F,2010-03-24,YES,YES,YES,NO,2008-03-24,Not Available,,Proprietary
Texas,113827,679732,4220 WILD PLUM DRIVE,2010-03-25,YES,YES,YES,YES,2008-03-25,Not Available,,Proprietary
Texas,115502,679769,2695 VILLA CREEK DR # 147-B,2010-03-26,YES,YES,YES,YES,2008-03-26,Not Available,,Proprietary
Texas,117927,679735,6639 US HIGHWAY 271 S,2010-03-28,YES,YES,YES,YES,2008-03-28,Not Available,,Proprietary
Texas,120802,679744,1210 HAMBLEN ROAD SUITE 600,2010-03-28,YES,YES,YES,YES,2008-03-28,Not Available,,Proprietary
Texas,118052,679770,2305 OAK LANE #214,2010-03-28,YES,YES,YES,YES,2008-03-28,Not Available,,Proprietary
Texas,122527,679752,1700 WEST GRIFFIN PARKWAY,2010-04-01,YES,YES,YES,YES,2008-04-01,Same As Expected,3.0 - 4.0,Proprietary
Texas,113477,679781,805 WEST PRICE ROAD STE B4,2010-04-03,YES,YES,YES,YES,2008-04-03,Not Available,,Proprietary
Texas,123452,743112,11302 SILVER BAY CT,2010-04-04,YES,YES,YES,YES,2008-04-04,Same As Expected,3.0 - 4.0,Proprietary
Texas,123602,743107,940 W. NOLANA SUITE C,2010-04-07,YES,YES,YES,YES,2008-04-07,Not Available,,Proprietary
Texas,114952,679772,15502 ELM LEAF PLACE,2010-04-08,YES,YES,YES,YES,2008-04-08,Not Available,,Proprietary
Texas,123827,743103,1141 ROCHESTER WAY,2010-04-08,YES,YES,YES,NO,2008-04-08,Not Available,,Proprietary
Texas,115952,679754,1102 NORTH BEDELL AVENUE,2010-04-09,YES,YES,YES,YES,2008-04-09,Not Available,,Proprietary
Texas,120527,679773,440 COBIA SUITE 403,2010-04-09,YES,YES,YES,YES,2008-04-09,Not Available,,Proprietary
Texas,122627,679794,1906 HICKORY GLEN DR,2010-04-09,YES,YES,YES,NO,2008-04-09,Not Available,,Proprietary
Texas,122327,679778,536 S BRYAN-BELT LINE ROAD,2010-04-10,YES,YES,YES,YES,2008-04-10,Not Available,,Proprietary
Texas,122152,743108,4800 WEST EXPRESSWAY 83,2010-04-11,YES,YES,YES,YES,2008-04-11,Same As Expected,3.0 - 4.0,Proprietary
Texas,119202,679786,6150 RICHMOND AVENUE SUITE #214,2010-04-13,YES,YES,YES,YES,2008-04-13,Same As Expected,3.0 - 4.0,Proprietary
Texas,123327,679762,135 N COLLEGIATE DRIVE,2010-04-14,YES,YES,YES,YES,2008-04-14,Same As Expected,3.0 - 4.0,Proprietary
Texas,125852,679792,12808 W AIRPORT BLVD STE 222,2010-04-15,YES,YES,YES,YES,2008-04-15,Not Available,,Proprietary
Texas,112102,743126,6501 NICOLE WAY,2010-04-15,YES,YES,YES,YES,2008-04-15,Not Available,,Proprietary
Texas,119627,743113,11999 KATY FREEWAY SUITE 320,2010-04-16,YES,YES,YES,YES,2008-04-16,Same As Expected,3.0 - 4.0,Proprietary
