state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Michigan,68177,239023,10 SOUTH PROSPECT STREET,2011-04-27,YES,YES,YES,YES,2009-04-27,Not Available,,Proprietary
Michigan,67677,239036,1643 WEST BIG BEAVER ROAD,2011-05-05,YES,YES,YES,NO,2009-05-05,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63752,239020,13530 MICHIGAN AVE STE 328,2011-05-13,YES,YES,YES,YES,2009-05-13,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67877,239052,29135 RYAN ROAD A,2011-05-13,YES,YES,YES,YES,2009-05-13,Not Available,,Proprietary
Michigan,65827,239044,27301 DEQUINDRE RD STE 211,2011-05-20,YES,YES,NO,YES,2009-05-20,Not Available,,Proprietary
Michigan,64402,239021,31313 NORTHWESTERN HIGHWAY STE 104,2011-05-22,YES,YES,YES,NO,2009-05-22,Not Available,,Proprietary
Michigan,65752,239046,19500 MIDDLEBELT ROAD STE 215,2011-06-10,YES,YES,NO,YES,2009-06-10,Not Available,,Proprietary
Michigan,65177,239045,26789 WOODWARD AVE STE 103,2011-06-11,YES,YES,YES,YES,2009-06-11,Not Available,,Non - Profit Other
Michigan,63077,239027,44004 WOODWARD AVENUE SUITE 305,2011-06-16,YES,YES,YES,YES,2009-06-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67202,239025,26645 W 12 MILE ROAD 98,2011-06-24,YES,YES,YES,YES,2009-06-24,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67277,239028,13254 NORTHLINE RD,2011-06-26,YES,YES,YES,YES,2009-06-26,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65177,239030,23711 WOODWARD AVE  SUITE 201,2011-06-30,YES,YES,YES,YES,2009-06-30,Not Available,,Proprietary
Michigan,64877,239060,1055 FOREST HILLS AVE SE,2011-07-01,YES,YES,YES,YES,2009-07-01,Not Available,,Proprietary
Michigan,64452,239041,25882 ORCHARD LAKE RD SUITE L-8,2011-07-06,YES,YES,YES,YES,2009-07-06,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67652,239081,1000 JOHN R ROAD,2011-07-07,YES,YES,YES,YES,2009-07-07,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67527,239047,12345 TELEGRAPH RD SUITE 8,2011-07-10,YES,YES,YES,NO,2009-07-10,Not Available,,Proprietary
Michigan,67227,239067,16000 W NINE MILE RD SUITE # 409,2011-07-15,YES,YES,YES,YES,2009-07-15,Not Available,,Proprietary
Michigan,67227,239056,19100 W 10 MILE RD SUITE 201,2011-07-20,YES,YES,YES,YES,2009-07-20,Not Available,,Proprietary
Michigan,67277,239037,1 HERITAGE DRIVE SUITE 440,2011-07-27,YES,YES,YES,YES,2009-07-27,Not Available,,Proprietary
Michigan,67802,239049,30521 SCHOENHERR RD 210,2011-07-27,YES,YES,YES,YES,2009-07-27,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,65777,239042,15223 FARMINGTON STREET STE 4,2011-07-29,YES,YES,NO,YES,2009-07-29,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,239063,28116 ORCHARD LAKE RD SUITE 200,2011-08-03,YES,YES,YES,YES,2009-08-03,Not Available,,Proprietary
Michigan,67227,239040,15800 PROVIDENCE DR SUITE 400,2011-08-05,YES,YES,NO,YES,2009-08-05,Not Available,,Proprietary
Michigan,67652,239059,850 STEPHENSON SUITE 320,2011-08-05,YES,YES,YES,YES,2009-08-05,Not Available,,Proprietary
Michigan,63977,239038,8115 E JEFFERSON AVE,2011-08-06,YES,YES,YES,YES,2009-08-06,Not Available,,Non - Profit Religious
Michigan,64102,239053,13030 W 7 MILE RD SUITE 101,2011-08-11,YES,YES,YES,YES,2009-08-11,Not Available,,Proprietary
Michigan,63027,239061,31600 TELEGRAPH RD SUITE 280,2011-08-11,YES,YES,YES,YES,2009-08-11,Not Available,,Proprietary
Michigan,63052,239073,6431 INKSTER RD SUITE 126,2011-08-11,YES,YES,YES,YES,2009-08-11,Not Available,,Proprietary
Michigan,64602,239039,24505 NORTH CROMWELL DRIVE SUITE 1,2011-08-17,YES,YES,YES,YES,2009-08-17,Not Available,,Proprietary
Michigan,68177,239062,317 ECORSE ROAD SUITE 1,2011-08-19,YES,YES,YES,YES,2009-08-19,Not Available,,Proprietary
Michigan,63027,239050,30600 TELEGRAPH RD SUITE 2183,2011-08-27,YES,YES,YES,YES,2009-08-27,Not Available,,Proprietary
Michigan,67227,239058,1600 W NINE MILE RD STE 412,2011-08-28,YES,YES,YES,YES,2009-08-28,Not Available,,Proprietary
Michigan,67202,239064,26771 WEST TWELVE MILE RD SUITE 103A,2011-08-28,YES,YES,YES,YES,2009-08-28,Not Available,,Proprietary
Michigan,67227,239076,16000 W 9 MILE RD SUITE 404,2011-08-28,YES,YES,YES,YES,2009-08-28,Not Available,,Proprietary
Michigan,67702,239080,2838 E LONG LAKE ROAD STE 130,2011-09-08,YES,YES,YES,YES,2009-09-08,Not Available,,Proprietary
Michigan,66402,239123,21675 COOLIDGE HWY SUITE 201A,2011-09-08,YES,YES,YES,YES,2009-09-08,Not Available,,Proprietary
Michigan,65177,239057,26711 WOODWARD AVE SUITE 209,2011-09-14,YES,YES,YES,YES,2009-09-14,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,66627,239070,24755 5 MILE RD SUITE #205,2011-09-18,YES,YES,YES,YES,2009-09-18,Not Available,,Proprietary
Michigan,67252,239051,21411 CIVIC CENTER DRIVE SUITE 109,2011-09-25,YES,YES,NO,NO,2009-09-25,Not Available,,Proprietary
Michigan,63727,239066,835 MASON ST SUITE A270,2011-09-29,YES,YES,YES,YES,2009-09-29,Not Available,,Proprietary
Michigan,67902,239083,29400 VAN DYKE AVENUE SUITE 201,2011-10-08,YES,YES,YES,YES,2009-10-08,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,66852,239079,4045 W 13 MILE RD SUITE D,2011-10-16,YES,YES,YES,YES,2009-10-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67377,239085,4147 METRO PARKWAY SUITE 102,2011-10-16,YES,YES,YES,YES,2009-10-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64302,239088,28230 ORCHARD LAKE ROAD STE 215,2011-10-19,YES,YES,YES,YES,2009-10-19,Not Available,,Proprietary
Michigan,67227,239074,16250 NORTHLAND DRIVE STE 241,2011-10-21,YES,YES,YES,YES,2009-10-21,Not Available,,Proprietary
Michigan,67227,239090,24001 SOUTHFIELD ROAD,2011-10-21,YES,YES,YES,YES,2009-10-21,Not Available,,Proprietary
Michigan,63327,239054,5918 LILLEY ROAD SUITE 4,2011-10-22,YES,YES,YES,YES,2009-10-22,Not Available,,Proprietary
Michigan,67227,239068,17200 WEST 10 MILE ROAD SUITE 206,2011-10-22,YES,YES,YES,YES,2009-10-22,Not Available,,Proprietary
Michigan,63752,239055,5901 CHASE ROAD SUITE 210,2011-10-30,YES,YES,YES,YES,2009-10-30,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,239087,16000 W NINE MILE RD STE 308,2011-10-30,YES,YES,YES,YES,2009-10-30,Not Available,,Proprietary
Michigan,63027,239072,30800 TELEGRAPH RD SUITE 1840,2011-11-01,YES,YES,YES,YES,2009-11-01,Not Available,,Proprietary
Michigan,67677,239094,1721 CROOKS ROAD STE 104,2011-11-02,YES,YES,YES,YES,2009-11-02,Not Available,,Proprietary
Michigan,64802,239069,1551 FRANKLIN ST SE,2011-11-05,YES,YES,YES,YES,2009-11-05,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65502,239099,3680 44TH STREET SUITE 103,2011-11-05,YES,YES,YES,YES,2009-11-05,Not Available,,Proprietary
Michigan,66902,239084,3055 HALLMARK COURT SUITE 2,2011-11-12,YES,YES,NO,YES,2009-11-12,Not Available,,Proprietary
Michigan,65827,239086,28091 DEQUINDRE ROAD STE 105,2011-11-13,YES,YES,YES,YES,2009-11-13,Not Available,,Proprietary
Michigan,66627,239096,25210 FIVE MILE RD,2011-11-13,YES,YES,YES,YES,2009-11-13,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65827,239101,330 E 12 MILE RD,2011-11-13,YES,YES,YES,YES,2009-11-13,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67527,239098,20300 SUPERIOR ROAD SUITE 170,2011-11-16,YES,YES,YES,YES,2009-11-16,Not Available,,Proprietary
Michigan,63552,239078,11 W 14 MILE RD SUITE 202A,2011-11-19,YES,YES,YES,YES,2009-11-19,Not Available,,Proprietary
Michigan,67227,239102,16250 NORTHLAND DRIVE SUITE 207,2011-11-20,YES,YES,YES,YES,2009-11-20,Not Available,,Proprietary
Michigan,65177,239097,26711 WOODWARD AVENUE SUITE 208A,2011-12-01,YES,YES,YES,YES,2009-12-01,Not Available,,Proprietary
Michigan,64402,239082,31555 W 14 MILE ROAD SUITE 205,2011-12-02,YES,YES,YES,YES,2009-12-02,Not Available,,Proprietary
Michigan,67252,239092,17070 W 12 MILE RD SUITE D,2011-12-08,YES,YES,YES,YES,2009-12-08,Not Available,,Proprietary
Michigan,64327,239105,24155 DRAKE ROAD STE 207,2011-12-24,YES,YES,YES,YES,2009-12-24,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67527,239108,20600 EUREKA ROAD SUITE #525,2012-01-27,YES,YES,YES,YES,2010-01-27,Not Available,,Proprietary
Michigan,67652,239095,1000 JOHN R RD SUITE 206,2012-02-02,YES,YES,YES,YES,2010-02-02,Not Available,,Proprietary
Michigan,66202,239100,1519 E RIVER RD SUITE A,2012-02-19,YES,YES,NO,YES,2010-02-19,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65827,239107,ONE AJAX DR STE 100,2012-02-28,YES,YES,YES,YES,2010-02-28,Not Available,,Proprietary
Michigan,67252,239112,30555 SOUTHFIELD ROAD 300,2012-03-21,YES,YES,YES,YES,2010-03-21,Not Available,,Proprietary
Michigan,64527,239115,1397 S LINDEN RD STE D,2012-04-07,YES,YES,YES,YES,2010-04-07,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,239113,29226 ORCHARD LAKE RD STE 210,2012-04-12,YES,YES,YES,YES,2010-04-12,Not Available,,Proprietary
Michigan,66902,239114,3901 FORTUNE BLVD,2012-05-05,YES,YES,YES,YES,2010-05-05,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67077,239117,740 WOODLAND DR EAST SUITE 2,2012-05-05,YES,YES,YES,YES,2010-05-05,Not Available,,Proprietary
Michigan,67202,239120,26645 W 12 MILE RD SUITE #212,2012-06-02,YES,YES,YES,YES,2010-06-02,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67652,239119,950 STEPHENSON HWY SUITE 200,2012-06-16,YES,YES,NO,YES,2010-06-16,Not Available,,Proprietary
Michigan,65727,239118,13407 FARMINGTON ROAD STE 209,2012-06-28,YES,YES,YES,YES,2010-06-28,Not Available,,Proprietary
Michigan,67377,239125,33182 RYAN ROAD,2012-06-29,YES,YES,YES,YES,2010-06-29,Not Available,,Proprietary
Michigan,66352,239126,40200 GRAND RIVER SUITE 300,2012-07-23,YES,YES,YES,YES,2010-07-23,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,239122,30095 NORTHWESTERN HWY SUITE 60A,2012-08-04,YES,YES,NO,YES,2010-08-04,Not Available,,Proprietary
Michigan,67377,239127,2295 METROPOLITAN PARKWAY SUITE 100,2012-08-13,YES,YES,YES,YES,2010-08-13,Not Available,,Proprietary
Michigan,64402,239140,30445 NORTHWESTERN HIGHWAY SUITE 120,2012-08-19,YES,YES,YES,YES,2010-08-19,Not Available,,Proprietary
Michigan,67152,239136,1210 PHOENIX STE 6,2012-08-28,YES,YES,YES,YES,2010-08-28,Not Available,,Proprietary
Michigan,66027,239129,950 CORPORATE OFFICE DRIVE 300,2012-09-14,YES,YES,YES,YES,2010-09-14,Not Available,,Proprietary
Michigan,67802,239135,30020 SCHOENHERR RD SUITE B,2012-09-15,YES,YES,YES,YES,2010-09-15,Not Available,,Proprietary
Michigan,67202,239130,26645 W TWELVE MILE RD STE 206,2012-09-24,YES,YES,YES,YES,2010-09-24,Not Available,,Proprietary
Michigan,63827,239132,24500 FORD RD SUITE 20,2012-09-26,YES,YES,NO,YES,2010-09-26,Not Available,,Proprietary
Michigan,67652,239131,1100 OWENDALE DR SUITE B,2012-10-07,YES,YES,YES,YES,2010-10-07,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,239139,20905 GREENFIELD RD SUITE 501,2012-10-16,YES,YES,YES,YES,2010-10-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,239169,31700 W 12 MILE RD SUITE 200,2012-10-20,YES,YES,NO,YES,2010-10-20,Not Available,,Proprietary
Michigan,66527,239137,40400 ANN ARBOR ROAD E SUITE 202A,2012-10-25,YES,YES,NO,YES,2010-10-25,Not Available,,Proprietary
Michigan,67702,239143,2888 EAST LONG LAKE RD SUITE 140,2012-11-09,YES,YES,YES,YES,2010-11-09,Not Available,,Proprietary
Michigan,64552,239146,G-5245 WEST PIERSON RD STE - 1,2012-11-18,YES,YES,YES,YES,2010-11-18,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,239150,16000 W 9 MILE RD SUITE 408,2012-11-24,YES,YES,YES,YES,2010-11-24,Not Available,,Proprietary
Michigan,67227,239144,21455 MELROSE AVE SUITE 9,2012-11-29,YES,YES,NO,YES,2010-11-29,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63952,239145,12176 CONANT ST  2ND FLOOR,2012-12-07,YES,YES,YES,YES,2010-12-07,Not Available,,Proprietary
Michigan,63327,239138,5880 N CANTON CENTER RD 412,2012-12-14,YES,YES,YES,YES,2010-12-14,Not Available,,Proprietary
Michigan,64502,239149,G4443 MILLER RD SUITE 100,2013-01-06,YES,YES,YES,YES,2011-01-06,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,67677,239148,2855 COOLIDGE HIGHWAY SUITE 106,2013-01-18,YES,YES,YES,YES,2011-01-18,Not Available,,Proprietary
Michigan,62902,239152,503 N EUCLID AVE STE 9B,2013-02-01,YES,YES,YES,YES,2011-02-01,Not Available,,Proprietary
Michigan,67252,239156,29508 SOUTHFIELD RD SUITE 210,2013-02-09,YES,YES,YES,YES,2011-02-09,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63627,239154,16950 19 MILE RD SUITE 5B,2013-02-10,YES,YES,YES,YES,2011-02-10,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65752,239157,19500 MIDDLEBELT ROAD STE 109W,2013-02-17,YES,YES,NO,YES,2011-02-17,Not Available,,Proprietary
Michigan,68002,239159,352 E HOUGHTON AVE,2013-02-24,YES,YES,NO,YES,2011-02-24,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66602,239161,1615 W CENTRE AVE SUITE 201,2013-02-25,YES,YES,YES,YES,2011-02-25,Not Available,,Proprietary
Michigan,65827,239162,28303 DEQUINDRE RD,2013-03-03,YES,YES,YES,YES,2011-03-03,Not Available,,Proprietary
Michigan,66427,239153,2193 ASSOCIATION DR SUITE 800,2013-03-08,YES,YES,YES,YES,2011-03-08,Not Available,,Proprietary
Michigan,62727,239163,7105 ALLEN ROAD UPPER LEVEL,2013-03-09,YES,YES,YES,YES,2011-03-09,Not Available,,Proprietary
Michigan,67652,239164,625 E BIG BEAVER RD SUITE 202,2013-03-28,YES,YES,YES,YES,2011-03-28,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65202,239165,21 N CEDAR ST SUITE C,2013-04-05,YES,YES,YES,YES,2011-04-05,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,239167,23077 GREENFIELD RD SUITE 282,2013-04-14,YES,YES,YES,YES,2011-04-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67902,239170,27379 VAN DYKE AVE B,2013-04-14,YES,YES,YES,YES,2011-04-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63077,239168,2550 TELEGRAPH RD SUITE 114,2013-04-19,YES,YES,YES,YES,2011-04-19,Not Available,,Proprietary
Michigan,66627,239172,24634 FIVE MILE RD SUITE 16,2013-04-28,YES,YES,YES,YES,2011-04-28,Not Available,,Proprietary
Michigan,63327,239160,5860 N CANTON CENTER RD SUITE 360,2013-05-06,YES,YES,YES,YES,2011-05-06,Not Available,,Proprietary
Michigan,63752,239173,2021 MONROE ST SUITE 104,2013-05-31,YES,YES,YES,YES,2011-05-31,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66652,239171,26065 W SIX MILE RD,2013-06-01,YES,YES,YES,YES,2011-06-01,Not Available,,Proprietary
Michigan,66077,239176,198 SOUTH MAIN ST SUITE 1,2013-06-16,YES,YES,YES,YES,2011-06-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63027,239187,30100 TELEGRAPH RD STE 479,2013-06-23,YES,YES,YES,YES,2011-06-23,Not Available,,Proprietary
Michigan,64952,239177,11830 JOSEPH CAMPAU STREET,2013-07-07,YES,YES,YES,YES,2011-07-07,Not Available,,Proprietary
Michigan,67327,239179,39880 VAN DYKE AVENUE SUITE 204,2013-07-11,YES,YES,YES,YES,2011-07-11,Not Available,,Proprietary
Michigan,64827,239184,5088 CORPORATE EXCHANGE BLVD SE SUITE 350,2013-07-27,YES,YES,YES,YES,2011-07-27,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63027,239183,30700 TELEGRAPH RD 2620,2013-08-04,YES,YES,YES,YES,2011-08-04,Not Available,,Proprietary
Michigan,63777,239182,25121 FORD ROAD,2013-08-11,YES,YES,YES,YES,2011-08-11,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66677,239181,1050 W UNIVERSITY DR STE 1,2013-08-29,YES,YES,YES,NO,2011-08-29,Not Available,,Proprietary
Michigan,64952,239189,9320 CONANT STREET,2013-09-07,YES,YES,YES,YES,2011-09-07,Not Available,,Proprietary
Michigan,67227,239195,24655 SOUTHFIELD RD SUITE 110,2013-09-07,YES,YES,NO,YES,2011-09-07,Not Available,,Proprietary
Michigan,65952,239191,1750 BUSHA HWY A,2013-09-08,YES,YES,YES,YES,2011-09-08,Not Available,,Proprietary
Michigan,65727,239190,34935 SCHOOLCRAFT RD STE 21,2013-09-14,YES,YES,YES,YES,2011-09-14,Not Available,,Proprietary
Michigan,65127,239198,2250 TOWER HILL ROAD,2013-09-20,YES,YES,YES,YES,2011-09-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65702,239192,2075 FORT STREET SUITE 200,2013-09-22,YES,YES,YES,YES,2011-09-22,Not Available,,Proprietary
Michigan,66977,239194,22811 GREATER MACK RD SUITE 206,2013-09-23,YES,YES,YES,YES,2011-09-23,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,239193,30777 NORTHWESTERN HIGHWAY SUITE 105,2013-09-26,YES,YES,YES,YES,2011-09-26,Better Than Expected,4.5 - 5.0,Proprietary
Michigan,67202,239196,29688 TELEGRAPH RD SUITE 600B,2013-10-10,YES,YES,YES,YES,2011-10-10,Not Available,,Proprietary
Michigan,67952,239199,4511 HIGHLAND ROAD,2013-10-19,YES,YES,YES,YES,2011-10-19,Not Available,,Proprietary
Michigan,63752,239200,3 PARKLANE BLVD SUITE 1015W,2013-10-21,YES,YES,YES,YES,2011-10-21,Not Available,,Proprietary
Michigan,67227,239203,16250 NORHTLAND DRIVE SUITE 105,2013-11-01,YES,YES,YES,YES,2011-11-01,Not Available,,Proprietary
Michigan,64677,239202,161 MERRIMAN ROAD,2013-11-07,YES,YES,YES,YES,2011-11-07,Not Available,,Proprietary
Michigan,67227,239208,20755 GREENFIELD RD STE 503,2013-11-07,YES,YES,YES,YES,2011-11-07,Not Available,,Proprietary
Michigan,67902,239206,30050 HOOVER ST SUITE F,2013-11-17,YES,YES,YES,YES,2011-11-17,Not Available,,Proprietary
Michigan,63752,239207,4 PARK LANE BLVD SUITE 465,2013-11-22,YES,YES,YES,YES,2011-11-22,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,66827,239217,25600 WOODWARD AVE SUITE 202,2013-11-30,YES,YES,NO,YES,2011-11-30,Not Available,,Proprietary
Michigan,63752,239205,4 PARKLANE BLVD STE 309,2013-12-02,YES,YES,YES,YES,2011-12-02,Not Available,,Proprietary
Michigan,64377,239216,33505 W 14 MILE RD SUITE 60,2013-12-15,YES,YES,YES,YES,2011-12-15,Not Available,,Proprietary
Michigan,67277,239240,14703 ALLEN RD,2013-12-22,YES,YES,YES,YES,2011-12-22,Not Available,,Proprietary
Michigan,64402,239215,32985 HAMILTON CT SUITE 100B,2014-01-10,YES,YES,YES,YES,2012-01-10,Not Available,,Proprietary
Michigan,67227,239212,16000  WEST 9 MILE RD SUITE 409,2014-01-20,YES,YES,YES,YES,2012-01-20,Not Available,,Proprietary
Michigan,67527,239209,20600 EUREKA RD SUITE 808,2014-01-26,YES,YES,YES,YES,2012-01-26,Not Available,,Proprietary
Michigan,65327,239213,3600 SPRING ARBOR RD,2014-01-30,YES,YES,YES,YES,2012-01-30,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63827,239239,24945 WEST WARREN ROAD SUITE 200,2014-03-01,YES,YES,YES,YES,2012-03-01,Not Available,,Proprietary
Michigan,63802,239224,4245 S BEECH DALY ST SUITE B,2014-03-16,YES,YES,YES,YES,2012-03-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64352,239225,21999 FARMINGTON ROAD SUITE 200,2014-03-28,YES,YES,YES,YES,2012-03-28,Not Available,,Proprietary
Michigan,66902,239226,3232 FASHION SQUARE BLVD,2014-03-28,YES,YES,YES,YES,2012-03-28,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64802,239222,1550 EAST BELTLINE SE SUITE 375,2014-03-30,YES,YES,YES,YES,2012-03-30,Not Available,,Proprietary
Michigan,66527,239227,9433 HAFGERTY RD,2014-03-30,YES,YES,YES,YES,2012-03-30,Not Available,,Proprietary
Michigan,63752,239223,3 PARKLANE BLVD SUITE 1208W,2014-03-31,YES,YES,YES,YES,2012-03-31,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67427,239235,39393 VANDYKE AVE STE 207,2014-04-03,YES,YES,NO,NO,2012-04-03,Not Available,,Proprietary
Michigan,64402,239234,31700 W 13 MILE RD STE 110,2014-04-19,YES,YES,YES,NO,2012-04-19,Not Available,,Proprietary
Michigan,67227,239229,24100 SOUTHFIELD RD SUITE 310,2014-05-09,YES,YES,YES,YES,2012-05-09,Not Available,,Proprietary
Michigan,67577,239233,2062 N US HIGHWAY 31 S SUITE A,2014-05-14,YES,YES,NO,YES,2012-05-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65827,239230,28157 DEQUINDRE RD SUITE C,2014-05-16,YES,YES,YES,YES,2012-05-16,Not Available,,Proprietary
Michigan,68027,239236,33300 WARREN RD SUITE 12,2014-05-16,YES,YES,YES,YES,2012-05-16,Not Available,,Proprietary
Michigan,68027,239241,33250 WARREN RD SUITE 207,2014-05-21,YES,YES,YES,YES,2012-05-21,Not Available,,Proprietary
Michigan,65602,239231,4600 DUNCKEL RD,2014-05-31,YES,YES,YES,NO,2012-05-31,Not Available,,Proprietary
Michigan,67852,239232,24240 MOUND RD SUITE 203,2014-06-04,YES,YES,YES,YES,2012-06-04,Not Available,,Proprietary
Michigan,66327,239228,423 SYCAMORE ST SUITE 104,2014-06-07,YES,YES,YES,YES,2012-06-07,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63827,239251,24500 FORD ROAD STE 50,2014-06-20,YES,YES,YES,YES,2012-06-20,Not Available,,Proprietary
Michigan,67227,239221,19111 W 10 MILE SUITE 205,2014-06-29,YES,NO,NO,YES,2012-06-29,Not Available,,Proprietary
Michigan,63352,239242,1250 CLEAVER RD,2014-07-06,YES,YES,YES,YES,2012-07-06,Not Available,,Proprietary
Michigan,65702,239245,25050 W OUTER DRIVE SUITE 204,2014-07-27,YES,YES,YES,YES,2012-07-27,Not Available,,Proprietary
Michigan,67377,239250,37522 DEQUINDRE RD SUITE A,2014-07-27,YES,YES,YES,YES,2012-07-27,Not Available,,Proprietary
Michigan,67252,239253,30233 SOUTHFIELD RD SUITE 203,2014-08-03,YES,YES,YES,YES,2012-08-03,Not Available,,Proprietary
Michigan,66727,239244,3345 W AUBURN ROAD SUITE 204,2014-08-07,YES,YES,YES,YES,2012-08-07,Not Available,,Proprietary
Michigan,64677,239249,1061 INKSTER ROAD,2014-08-13,YES,YES,YES,YES,2012-08-13,Not Available,,Proprietary
Michigan,67527,239252,24863 EUREKA RD,2014-08-15,YES,YES,YES,YES,2012-08-15,Not Available,,Proprietary
Michigan,63852,239257,2727 SECOND AVE SUITE 121,2014-09-05,YES,YES,YES,YES,2012-09-05,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66702,239258,2565 SOUTH ROCHESTER RD SUITE 107B,2014-09-11,YES,YES,YES,YES,2012-09-11,Not Available,,Proprietary
Michigan,67127,239255,48645 VAN DYKE SUITE 109,2014-09-19,YES,YES,YES,YES,2012-09-19,Not Available,,Proprietary
Michigan,66527,239254,40500 ANN ARBOR RD E SUITE 102,2014-09-20,YES,YES,YES,YES,2012-09-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66527,239256,9357 N HAGGERTY RD,2014-09-28,YES,YES,YES,YES,2012-09-28,Not Available,,Proprietary
Michigan,64352,239263,21880 FARMINGTON RD,2014-10-08,YES,YES,YES,YES,2012-10-08,Not Available,,Proprietary
Michigan,67977,239262,7035 ORCHARD LAKE RD SUITE 400,2014-10-17,YES,YES,YES,YES,2012-10-17,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64677,239260,29946 FORD RD,2014-10-31,YES,YES,YES,YES,2012-10-31,Not Available,,Proprietary
Michigan,65827,239259,28501 DEQUINDRE ROAD SUITE B,2014-11-07,YES,YES,YES,YES,2012-11-07,Not Available,,Proprietary
Michigan,65777,239265,15223 FARMINGTON ROAD SUITE 12,2014-11-24,YES,YES,YES,YES,2012-11-24,Not Available,,Proprietary
Michigan,67202,239264,26645 WEST 12 MILE ROAD SUITE 102,2014-11-26,YES,YES,YES,YES,2012-11-26,Not Available,,Proprietary
Michigan,63202,239269,19727 ALLEN RD SUITE 12B,2014-11-26,YES,YES,YES,YES,2012-11-26,Not Available,,Proprietary
Michigan,64402,239267,31500 W 13 MILE ROAD STE 210,2014-11-27,YES,YES,YES,YES,2012-11-27,Not Available,,Proprietary
Michigan,63177,239271,20602 TELEGRAPH RD,2014-12-06,YES,YES,YES,YES,2012-12-06,Not Available,,Proprietary
Michigan,65727,239268,32540 SCHOOLCRAFT RD SUITE 230,2014-12-14,YES,YES,YES,YES,2012-12-14,Not Available,,Proprietary
Michigan,67227,239272,17260 W 10 MILE RD SUITE B,2014-12-29,YES,YES,YES,YES,2012-12-29,Not Available,,Proprietary
Michigan,65552,239285,8336 MONROE ROAD RM206,2015-01-03,YES,YES,YES,YES,2013-01-03,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,239270,24450 EVERGREEN RD SUITE 202,2015-01-20,YES,YES,YES,YES,2013-01-20,Not Available,,Proprietary
Michigan,67752,239273,11111 HALL RD SUITE 404/406,2015-02-05,YES,YES,YES,YES,2013-02-05,Not Available,,Proprietary
Michigan,67227,239291,24681 NORTHWESTERN HWY SUITE 404,2015-02-28,YES,YES,YES,YES,2013-02-28,Not Available,,Proprietary
Michigan,67177,239274,23800 W 10 MILE ROAD,2015-03-22,YES,YES,YES,YES,2013-03-22,Not Available,,Proprietary
Michigan,65702,239275,3783 FORT STREET,2015-04-09,YES,YES,YES,YES,2013-04-09,Same As Expected,3.0 - 4.0,Proprietary
