CertificationNO,Provider Name,State
679143,PROCARE HOME CARE AGENCY,TX
679144,HOME MEDICAL CARE INC,TX
679145,ABIDING HOME HEALTH LLC,TX
679146,AMERICARE IN HOME CARE INC,TX
679149,TEXAS QUALITY HOME HEALTH INC,TX
679150,TEXACARE HEALTH SERVICES INC.,TX
679151,PREMIER HEALTH CARE SERVICES II,TX
679152,CARING PROFESSIONAL HEALTH SERVICES INC,TX
679153,ACCESS HOME CARE,TX
679156,SHER DEN HOME HEALTH,TX
679157,PROFESSIONAL HEALTH CARE,TX
679159,ADVANTAGE PLUS HOMECARE,TX
679160,SU CASA HOME HEALTH SERVICES,TX
679163,HARBOR HOME HEALTH,TX
679164,HOME HEALTH INNOVATIONS INC,TX
679165,NEW HORIZON HOME HEALTH,TX
679166,MED TEAM INC,TX
679167,ENCOMPASS HOME HEALTH OF NORTH CENTRAL TEXAS,TX
679168,NEW DIMENSIONS HOME HEALTHCARE PLUS INC,TX
679169,TEXAS HEALTHCARE SOLUTIONS INC,TX
679170,SELECT CARE HOME HEALTH INC,TX
679171,CHAMBERS HOME HEALTH AGENCY OF NORTHEAST TEXAS COM,TX
679172,INTERIM HEALTHCARE,TX
679174,TEXAS HOME HEALTH SKILLED SERVICES,TX
679176,JEBY HEALTH CARE SERVICES INC,TX
679177,CONSOLIDATED FIRST CHOICE HOME HEALTH INC,TX
679178,HAVEN HEALTHCARE SYSTEMS INC,TX
679179,CRITERION HEALTH CARE INC,TX
679180,ALPHA HOME NURSES,TX
679181,VALLEY CARE HOME HEALTH SERVICES LLC,TX
679184,ENCOMPASS HOME HEALTH OF WEST TEXAS,TX
679185,TEXAS HEALTH STAFFING SERVICES INC,TX
679186,YOUR QUALITY HEALTH CARE INC,TX
679187,ALLSTAR HOME HEALTH AGENCY INC,TX
679188,FIANGO HOME HEALTH CARE,TX
679189,TEXAS HOME HEALTH SKILLED SERVICES,TX
679191,GOOD SAMARITAN HOME HEALTH AGENCY,TX
679193,KINDER HEARTS,TX
679195,HOUSTON TOTAL HOME CARE INC.,TX
679196,ANGELUS HEALTH SERVICES INC.,TX
679197,OMNI HOME HEALTH CARE,TX
679198,ROYAL HOME CARE,TX
679200,TEXAS HOME HEALTH SKILLED SERVICES,TX
679201,MS HEALTH CARE INC,TX
679202,HEALTHSTAR MEDICAL SERVICES INC,TX
679203,HANNAH HOMEHEALTH CARE,TX
679204,ADVANCED REHABTRUST HOME HEALTH,TX
679207,VCP HOME HEALTH CARE AGENCY INC,TX
679210,WEST WYNDE HEALTH SERVICES,TX
679211,INTREPID USA HEALTHCARE SERVICES,TX
679212,DIMENSION HEALTHCARE SERVICES INC,TX
679214,MICHELLE HOME HEALTH,TX
679215,EXCEL HOME HEALTH SERVICES LLC,TX
679216,CATHY HOME CARE LTD,TX
679217,MATRIX HOME HEALTH SERVICES,TX
679218,HEALTH QUEST HOME HEALTH INC,TX
679219,CHARLTON HOME HEALTH INC,TX
679220,YOAKUM COUNTY HOSPITAL HOME HEALTH,TX
679221,JORDAN HEALTH SERVICES,TX
679222,HOMECARE SOLUTIONS OF EAST TEXAS INC,TX
679223,PRESTIGE CARE HEALTH SERVICES INC,TX
679224,COMFORTHOME HEALTH CARE INC.,TX
679225,ULTIMATE CARE HOME HEALTH SERVICES,TX
679226,ACURA HOME HEALTHCARE LLC,TX
679227,MULTI CARE HOME HEALTH SERVICES LLC,TX
679229,JAEG BRIGHT MEDICAL SERVICES INC.,TX
679230,EXCEPTIONAL HOME CARE,TX
679231,BESTCARE HEALTH SERVICES INC,TX
679232,HELPING HANDS HOME HEALTH CARE,TX
679233,TEXAS HOME HEALTH SKILLED SERVICES,TX
679235,STATE HOME HEALTH CARE INC,TX
679236,SENIOR SELECT HOME HEALTH SERVICES,TX
679237,SOUTHERN HOME HEALTH,TX
679241,VITAL POINT CORPORATION,TX
679243,METRO HOME CARE SERVICES INCORPORATED,TX
679244,DESTINYS HOME HEALTH CARE,TX
679246,SPECIAL KIDS CARE,TX
679247,JOY HOME HEALTH CARE,TX
679250,GOLDEN POND HOME HEALTHCARE,TX
679251,RELIABLE HOME HEALTH CARE SERVICES,TX
679252,COMFORT HOME HEALTH CARE INC,TX
679254,PRECISE HOME HEALTH INC,TX
679256,ACE HEALTHCARE SERVICES INC,TX
679257,EXCEPTIONAL HOME HEALTH,TX
679259,HOME CARE CONNECTIONS,TX
679260,ACCOLADE HOME CARE,TX
679262,AURA HOME HEALTH CARE,TX
679265,DIVINE HEALTH CARE SERVICES INC,TX
679266,PROVIDIAN HEALTH CARE,TX
679267,LONE STAR HOME HEALTH SERVICES,TX
679268,MERIT HEALTHCARE SERVICES INC,TX
679269,ACP HEALTH CARE RESOURCES INC,TX
679271,HEALTHWATCH PROFESSIONALS,TX
679272,SEV HOME CARE INC,TX
679273,ALLIED HOME HEALTH CARE SERVICES INC.,TX
679274,COMPREHENSIVE PLUS HOME HEALTH INC,TX
679275,JORDAN HEALTH SERVICES,TX
679278,TENDER HANDS HOME HEALTHCARE,TX
679279,LIFEGATE HEALTHCARE SERVICES INC,TX
679280,THOMPSON HOME HEALTH,TX
679281,REHAB AT HOME HEALTHCARE SERVICES,TX
679282,1ST ALL SAINTS HOME HEALTH SERVICES LLC,TX
679283,ANGELS CARE HOME HEALTH OF DALLAS,TX
679284,PROCARE HEALTH SERVICES INC,TX
679285,SUPERIOR HOME HEALTH CARE,TX
679286,GUARDIAN ANGEL HOME HEALTH CARE,TX
679287,EXCELLENCE HEALTH CARE INC,TX
679288,CLASSIC HOME HEALTH CARE,TX
679289,MERCY HOME HEALTH,TX
679290,ALLEGIANCE HOME HEALTH SERVICES,TX
679291,HAVEN HOME HEALTH LLC,TX
679292,ENCOMPASS HOME HEALTH OF CENTRAL TEXAS,TX
679293,THERACARE HOME HEALTH,TX
679294,ANGEL BRIGHT HOME HEALTH INC,TX
679297,BLESSING HEALTHCARE SERVICES LTD CO,TX
679298,SAN ANTONIO HOME HEALTH CARE,TX
679299,PRIMAVERA HOME HEALTH PC,TX
679301,BELL TECH HOME HEALTHCARE,TX
679302,ENCOMPASS HOME HEALTH OF CORPUS CHRISTI,TX
679304,TRENDSETTERS HOME HEALTH CARE LLC.,TX
679305,INHOME CARE INC,TX
679306,TEXAS HUMAN HEALTHCARE SERVICES,TX
679307,AMISTAD HOMECARE INC,TX
679309,GRACE HOME HEALTH INC,TX
679310,MAXIM HEALTHCARE SERVICES INC,TX
679312,ADVOCATE HOME CARE,TX
679313,BROOKDALE HOME HEALTH HOUSTON,TX
679314,TWENTY FIRST CENTURY SOLUTIONS HOME HEALTH SERVICE,TX
679315,HITECH MEDICAL SERVICES,TX
679316,AMERI BLUE HEALTH CARE SERVICES LLC,TX
679317,A*MED HOME HEALTH,TX
679318,BEXAR CARE HOME HEALTH INC,TX
679319,LIPET HOME CARE INC,TX
679320,ALPHA HOME HEALTH SERVICES,TX
679321,RELIABLE HEALTH SERVICES INC,TX
679322,AARN HEALTH SERVICES,TX
679323,LEGEND HOME HEALTHCARE INC,TX
679324,TRINITY HEALTH AND HOME CARE SERVICES LLC,TX
679325,ACCOLADE HOME CARE,TX
679326,A 1 HOME CARE,TX
679327,EXPRESS NURSING,TX
679329,A CARE HOME HEALTH SERVICES,TX
679330,ALPHA HEALTHCARE NETWORK INC,TX
679331,ALLBRIGHT HEALTH CARE SERVICES INC,TX
679332,NATIONS PIONEER HEALTH SERVICES INC,TX
679333,A & G PERSONAL PROVIDER SERVICES,TX
679334,PATHFINDER HOME HEALTH,TX
679335,BEYONDFAITH HOMECARE & REHAB LLC,TX
679337,GOOD HEALTH SERVICES INC,TX
679338,ROSY IN HOME SERVICES INC,TX
679339,1ST CHOICE HOME HEALTH,TX
679340,HOME HEALTH CARE OF HUNTSVILLE,TX
679341,KIDSCARE THERAPY,TX
679342,ANI HOME HEALTH AGENCY LTD CO,TX
679343,TITAN HEALTH SERVICES LLC,TX
679344,ABBIE HEALTH CARE INC,TX
679345,ANGELS CARE HOME HEALTH,TX
679346,REGENCY HEALTH SERVICES,TX
679348,ANTIOCH HOME HEALTH INC,TX
679349,MGM VISION HEALTHCARE SERVICES INC,TX
679350,NICKTOO HEALTHCARE SERVICES INC,TX
679351,TRANS ATLANTIC HOME HEALTH,TX
679352,RELIANT HOME HEALTH,TX
679354,HOSANNA HEALTH CARE,TX
679356,FIVE STAR HEALTHCARE SERVICE INC,TX
679357,CARTER HEALTHCARE,TX
679358,1ST PRUDENTIAL HEALTH CARE SERVICES INC,TX
679359,INHOME CARE,TX
679360,COMMUNITY CONNECTION HOME HEALTH,TX
679361,BLUEBONNET HOME CARE,TX
679363,THE FOUR GROUP HOMECARE LLC,TX
679367,ASC HEALTHCARE INC,TX
679369,STJ HEALTH CARE SERVICES INC,TX
679371,PRESTIGE HEALTH SERVICES,TX
679372,CHRISTUS HOMECARE - ST MICHAEL,TX
679373,OPTIMUM CARE HOME HEALTH AGENCY,TX
679374,BEYONDFAITH HOMECARE & REHAB LLC,TX
679375,ALLTECH HOME HEALTH INC,TX
679376,LIFESPRING OF NORTH TEXAS,TX
679377,EXPEDIENT HOME HEALTH CARE,TX
679378,CARE QUALITY OF EL PASO LLC,TX
679380,THREE STAR HOME HEALTH AGENCY INC,TX
679381,DEPENDABLE HOME CARE INC,TX
679382,VAMOS HOME HEALTH,TX
679383,CONCHO VALLEY HOME HEALTH CARE,TX
679384,INTERIM HEALTHCARE OF DALLAS,TX
679385,EMMACO HOME HEALTH SERVICES INC,TX
679386,BESTWAY HOME HEALTH CORPORATION,TX
679387,CUN HEALTH NET  INC,TX
679389,TRANS AMERICAN HEALTHCARE INC,TX
679390,NINOS HOME CARE INC,TX
679392,PREMIER HEALTH CARE SERVICES,TX
679394,STAR HEALTH CARE,TX
679395,NATIONAL NURSING & REHAB ADULT LLC,TX
679396,STO NINO HOME HEALTH INC,TX
679397,DIVERSIFIED HEALTH CARE INC,TX
679398,KINA HEALTHCARE SERVICES INC,TX
679399,BASEL MISSION HOME HEALTH SERVICES LLC,TX
679401,DIVINE HOME HEALTH AGENCY LLC,TX
679402,GCS HEALTH SERVICES LIMITED LIABILITY COMPANY,TX
679403,HEALTH CARE DYNAMICS INC,TX
679404,FRIENDLY HEALTHCARE SERVICES LLC,TX
679405,M & L MEDICAL SERVICES INC,TX
679407,THERACARE HOME HEALTH,TX
679409,CIMA HEALTH LATINO,TX
679410,BEST DOMINION HEALTHCARE SERVICES INC,TX
679412,KINDRED AT HOME,TX
679413,SEA CREST HOME HEALTH,TX
679415,LAMINA HOME CARE LLC,TX
679417,TEXAS HEALTH QUEST INC,TX
679419,EVERLASTING HOME HEALTH CARE INC,TX
679420,TRINITY HOME HEALTHCARE SERVICES,TX
679422,1 STOP HEALTH CARE SERVICES LLC,TX
679423,AQTS HOME HEALTH,TX
679424,BROOKDALE HOME HEALTH SAN ANTONIO,TX
679425,ALPHASTAR HOME HEALTH CARE,TX
679426,CRESCENT HOME HEALTH,TX
679427,AMERICAS MEDICAL TEAM INC,TX
679428,ENCOMPASS HOME HEALTH OF DFW,TX
679429,ANGELS CARE HOME HEALTH OF SAN ANGELO,TX
679430,HEALING ANGEL HEALTH CARE INC,TX
679431,INFINITE CARE HOME HEALTH INC,TX
679432,ENCOMPASS HOME HEALTH OF EAST TEXAS,TX
679433,TOPMAK HEALTH CARE SERVICES INC,TX
679434,ST FRANCIS HEALTH CARE SERVICES INC,TX
679436,SUNRISE HEALTH CARE SERVICES LTD,TX
679438,CHRISTIAN QUALITY HOME HEALTH CARE INC,TX
679440,TSI HOME HEALTH CARE INC,TX
679441,HANSON HEALTH SERVICES INC,TX
679442,AFFINITY HOME HEALTH CARE,TX
679443,TILTON HEALTHCARE INC,TX
679444,APPLESOFT HOMECARE SVC LLC,TX
679445,FAMILY CONNECTIONS HOME HEALTH CARE,TX
679446,DEVOTION HEALTH CARE SERVICES INC,TX
679447,AXIS CARE GROUP HOME HEALTH SERVICES INC,TX
679448,JACYS HOME HEALTHCARE PLUS INC,TX
679449,DESTINY CARE SERVICES INC,TX
679450,ULTIMATE HOME HEALTH SERVICES,TX
679451,A & C HEALTH SERVICES,TX
679452,AMAZING GRACE HOME HEALTH AGENCY INC,TX
679453,DEVINE HOME HEALTH AGENCY,TX
679454,ALL ABOUT HOME CARE INC,TX
679455,NNBS HEALTH CARE SERVICES INC,TX
679456,C N E HOME HEALTH SERVICES INC,TX
679459,VITALCARE HEALTH SERVICES,TX
679461,TEXAS STATE HEALTHCARE & HOSPICE CARE,TX
679462,TOTAL HOME HEALTH BEAUMONT,TX
679464,TOTAL HEALTH CARE,TX
679465,PALM VALLEY HEALTH CARE II,TX
679466,ANGELS OF MERCY HOME HEALTH LLC,TX
679467,THE DIVINE CARE SERVICE LLC,TX
679469,COUNTRY HOME HEALTH LLC,TX
679470,OUR ANGEL HOME HEALTH,TX
679471,SAN MARTIN NURSING SERVICES LLC,TX
679472,TRINITY INSPIRED HOME HEALTH CARE AGENCY,TX
679473,US HOME HEALTH CARE INC,TX
679474,GILEAD HOME HEALTH,TX
679475,GLOBAL NURSING SERVICES INC,TX
679476,HHN HEALTHCARE LLC,TX
679477,PERPETUAL HEALTH HOME CARE INC,TX
679478,GOOD SAMARITAN HOME HEALTH CARE INC,TX
679479,FOUNTAIN HOME HEALTH,TX
679481,AFFORDABLE HOME HEALTH,TX
679482,BLESSINGS HOME HEALTH AGENCY,TX
679483,MAXIM HEALTHCARE SERVICES INC,TX
679485,ACCOLADE HOME CARE,TX
679486,CONCORD HOME HEALTH SERVICES LLC,TX
679487,FAVORITE HOME HEALTH CARE LLC,TX
679489,IN HOME CARE,TX
679490,TORRES HOME HEALTH SERVICE L C,TX
679491,AMISTAD HOME HEALTH INC,TX
679493,EVANGEL HOME CARE SERVICES,TX
679494,STANDARD HOME HEALTHCARE,TX
679496,YOUR HEALTH TEAM,TX
679497,KINGWOOD HOME HEALTH,TX
679498,PHOENIX HEALTHCARE SERVICES INC,TX
679499,CARE AND COMFORT HOME HEALTH,TX
679500,ALPHA MED HOME HEALTH SERVICES,TX
679501,STEPPING STONES HOME CARE SERVICES LTD,TX
679502,HEALING HANDS HOME HEALTH CARE LLC,TX
679503,DREAM CARE LLC,TX
679504,SUPERIOR HOME HEALTH OF SAN ANTONIO LLC,TX
679505,A COMPASSIONATE CARE HOME HEALTH SERVICES,TX
679506,UNITED HOME HEALTH,TX
679507,ROCK BRIDGE HOME HEALTH AGENCY INC,TX
679508,TRANSCARE,TX
679509,ENCOMPASS HOME HEALTH OF SOUTHEAST TEXAS,TX
679510,CARTER HEALTHCARE,TX
679511,SUPERIOR INTEGRATED HOME HEALTH CARE INC.,TX
679512,SOUTHWEST HOME HEALTH CARE OF EAST TEXAS LLC,TX
679513,NUTREND HEALTHCARE INC,TX
679514,BUENA SUERTE HOME HEALTH,TX
679515,SANTA MARIA HEALTH CARE,TX
679516,MANOS DE ORO PHC,TX
679517,ADVANCED SENIOR CARE HOME HEALTH,TX
679518,ASSURANCEJ HOMECARE SERVICES INC,TX
679519,EL PASO COMMUNITY HOME HEALTH INC,TX
679520,SCOTT AND WHITE HOMECARE - LLANO,TX
679521,DECENCY HOME HEALTH CARE SERVICES INC,TX
679522,TENDER CARE HOME HEALTH,TX
679523,KINDRED AT HOME,TX
679524,EVANGEL HOME CARE SERVICES,TX
679526,E COMFORT HOME HEALTH CARE LLC,TX
679527,ALTUS HOME HEALTHCARE OF HOUSTON LP,TX
679528,WESLEY HOME HEALTH SERVICES  INC,TX
679529,BETHANY HOME HEALTH SERVICES,TX
679530,ALLEGIANCE HEALTH CARE INC,TX
679532,A&G HOME HEALTH SERVICES,TX
679533,NEW LIFE HOME SERVICES,TX
679534,DELCORP HOME HEALTH SERVICES INC,TX
679535,KBS HOME HEALTH AGENCY INC,TX
679536,MERRYMAN HOME HEALTH INC,TX
679538,MATSAN HEALTH SERVICES,TX
679539,A TRINITY VALLEY HOME HEALTH AND THERAPY SERVICES,TX
679540,S & R HOME HEALTH,TX
679541,SALUD HOME HEALTH INC,TX
679542,GENTLECARE HOME HEALTH,TX
679543,ULTIMATE HOME HEALTH CARE,TX
679544,CHARSONY MEDICAL SERVICES,TX
679545,BALM IN GILEAD HOME HEALTH SERVICES INC,TX
679546,LEWIS HOME HEALTH CARE INC,TX
679547,BEST HEALTHCARE LLC,TX
679548,OPTIMAL HOME HEALTH INC,TX
679551,MEDSOURCE HEALTH CARE SYSTEM,TX
679552,CIRCUIT WIDE HEALTHCARE  INC,TX
679553,ADVENTIA HEALTHCARE  ASSOCIATES INC,TX
679554,CHAMPION HEALTH CARE,TX
679556,REHOBOTH HEALTHCARE SERVICES  INC,TX
679558,F & F DEVOTED HOME HEALTH SERVICES INC,TX
679559,ASCENSIA HOME HEALTH,TX
679560,NISSI HOME HEALTH CARE AND PERSONAL ASSISTANCE CAR,TX
679561,OLIVE BRANCH HEALTH SERVICES INC,TX
679563,BEST HEALTHCARE SERVICES,TX
679564,ST PATRICK HEALTH SERVICES INC,TX
679565,PSALM 23 HEALTH SERVICES,TX
679566,K & G QUALITY HOME HEALTHCARE,TX
679567,VERGE HOME CARE LLC,TX
679568,JOVIC HEALTHCARE SERVICES INC.,TX
679569,REDEEM HOME HEALTH INC,TX
679572,A NEW HOPE HEALTH CARE INC,TX
679573,FAMILY AND HEALTH FIRST OF HILLSBORO,TX
679574,SIERCAM HEALTHCARE SERVICES  LLC,TX
679575,NURSES HEALTHCARE INC,TX
679576,BIG COUNTRY HEALTHCARE SERVICES,TX
679577,UNIQUE HOME HEALTH SERVICES INC,TX
679579,PAZ HOME HEALTH LLC,TX
679581,A HEALTHY LIVING HOME HEALTH INC,TX
679582,SENIOR ALLEGIANCE INC,TX
679583,ALT HOME HEALTHCARE INC,TX
679585,EDICARE PROFESSIONAL HEALTHCARE SERVICES INC,TX
679586,CANTU HOME HEALTH AGENCY,TX
679587,CORAZON HEALTH CARE SERVICES LLC,TX
679588,SALUS HOME HEALTH SOLUTIONS,TX
679589,AVAILABLE HOME CARE INC,TX
679590,UNITY CARE HOME HEALTH INC,TX
679591,MONARCH HOME HEALTHCARE AGENCY,TX
679592,GDM HOME HEALTH INC,TX
679593,MEDSOL HOME HEALTHCARE & CASE MANAGEMENT SERVICES,TX
679594,DEPEND ON US HOME CARE INC.,TX
679595,HEALTHLINKS SERVICES INC,TX
679596,MONIHEALTH HOME CARE SERVICES INC,TX
679597,UT HOME HEALTHCARE INC,TX
679598,CON BRAZOS ABIERTOS HOME  HEALTH SERVICES,TX
679599,AMADO HOME HEALTH CARE,TX
679600,LIFETIME HOME HEALTH LLC,TX
679601,LIFECARE HEALTH SERVICES LLC,TX
679602,CARING ANGEL HEALTHCARE SERVICES  INC,TX
679603,REHAB MED CARE,TX
679604,SPECIAL CARE HEALTH SERVICES INC,TX
679605,FRIENDSHIP HOME HEALTH AGENCY,TX
679606,BROOKDALE HOME HEALTH DFW,TX
679608,NATIONAL NURSING & REHAB HOUSTON,TX
679609,NCJ HEALTH SYSTEM,TX
679611,I & S HEALTHCARE SERVICES  LLC,TX
679612,1ST CHOICE HEALTHCARE SERVICES INC,TX
679613,ALPHA OMEGA HOME HEALTH CARE,TX
679614,IN TOUCH HEALTHCARE SERVICES,TX
679615,VICTORIAN HEALTHCARE SERVICES INC,TX
679616,VCM HEALTHCARE LLC,TX
679617,AADI  HOME  HEALTH,TX
679618,AVATAR HOME HEALTH CARE AGENCY LLC,TX
679619,UNIVERSAL HEALTH CARE,TX
679620,TEXAS HOME CARE & ASSOCIATES LLC,TX
679622,WINNERS HEALTHCARE SOLUTIONS INC,TX
679623,APPROVED HOME HEALTH CARE,TX
679624,NIRON HEALTH CARE SERVICES INCORPORATED,TX
679626,ESTEEM HOME HEALTH CARE,TX
679628,AT HOME QUALITY CARE - HOUSTON,TX
679629,SERENITY SERVICES HOME HEALTHCARE LLC,TX
679630,BQC HOME HEALTH AGENCY INC,TX
679631,GENUINE HOME HEALTH SERVICES,TX
679632,RELIEF HEALTHCARE SERVICES INC,TX
679633,A & T MULTI-HEALTHCARE SERVICES LLC,TX
679634,DIVINE HOME HEALTH CARE,TX
679635,DAYTON HEALTH BRIDGES INC,TX
679637,BROOKDALE HOME HEALTH CORPUS CHRISTI,TX
679639,BENNYBRIGHT HOME HEALTH SERVICES INC.,TX
679640,MERIDA HEALTH CARE GROUP,TX
679641,ENCOMPASS HOME HEALTH OF EAST TEXAS,TX
679643,A+ MEDICS SERVICES  INC,TX
679644,PROMEDE HOME HEALTH SERVICES INC,TX
679645,UAC HEALTH CARE SERVICES LLC,TX
679646,TEXAS HOME THERAPY OF AUSTIN LLC,TX
679647,AUSTIN HOME HEALTH,TX
679648,ALGEN HEALTH LLC,TX
679649,PRESTIGE NURSING SERVICES INC,TX
679650,AMERICAN HEALTHCARE SERVICES,TX
679651,AMAZING HEALTH SERVICES,TX
679652,IMPARTING KNOWLEDGE HOME HEALTH INC,TX
679653,CRISEVEN HEALTHCARE SERVICES,TX
679654,CARE OF EXCELLENCE HOME HEALTH,TX
679655,PREMIER HOME HEALTH AGENCY,TX
679656,HEAVENLY HEALTH CARE,TX
679657,1ST CHOICE HOME HEALTH,TX
679658,STEADFAST HOME COMPANION SERVICES INC,TX
679659,OPT HOME HEALTHCARE INC,TX
679660,HOME HEALTH PROFESSIONALS,TX
679661,STAR OF LIFE HOME CARE INC,TX
679663,A P HOME HEALTH CARE SERVICES LLC,TX
679664,DAVIS HOME HEALTH  LLC,TX
679665,HEALTHSOUTH HOME HEALTH AGENCY OF WICHITA FALLS,TX
679667,SOUTHERN ASSURED HOME HEALTH LLC,TX
679668,FIRST DIVINE HOME HEALTHCARE,TX
679669,CHELIV COMPASIONATE CARE PLUS INC,TX
679670,CENTURY HOME HEALTHCARE SERVICES LLC,TX
679671,ADVANCED HOME HEALTH SERVICES,TX
679672,CUSTOM CARE HOME HEALTH,TX
679673,INTERIM HEALTHCARE - TEXAS BAY AREA,TX
679674,PADEZ HOME HEALTH INC,TX
679676,ALPHA MK HEALTHCARE INC,TX
679677,RENEW HOME HEALTH,TX
679678,HEALTHSOUTH RIOSA HOME HEALTH AGENCY,TX
679680,PROMESA HOME HEALTH INC,TX
679681,MILLENNIUM COMFORT HOME HEALTHCARE,TX
679682,INNOVATIVE SENIOR CARE HOME HEALTH,TX
679683,GOLDEN YEARS HOMECARE SPECIALIST INCORPORATED,TX
679685,HEALTHQUEST,TX
679686,SILOE HOME HEALTH & INFUSION LLC,TX
679687,AMCARE PLUS CORPORATION,TX
679688,IMMACULATE HEALTHCARE SERVICES INC,TX
679691,ALTRU HEALTH CARE SERVICES   CORP,TX
679692,EMPIRE HOME HEALTH SERVICES,TX
679693,DOVER HEALTHCARE SERVICES LLC,TX
679694,SAN AGUSTIN HOME HEALTH SERVICES,TX
679695,MEGA HEALTH CARE PROVIDERS INC,TX
679696,PREMIER HOME CARE INC,TX
679697,CARELINE HOME HEALTH SERVICE INC,TX
679698,MEMORIAL HOME HEALTHCARE INCORPORATED,TX
679699,VANA HOME HEALTH INC,TX
679700,ANCHOR PULMONARY REHAB AND HOME HEALTH CARE SERVIC,TX
679701,FULFORD HOME HEALTH LLC,TX
679703,CREDENCE HOME HEALTH SERVICES INC,TX
679705,GOOD HOPE HEALTHCARE SERVICES LLC,TX
679706,PATIENT CARE SPECIALISTS,TX
679707,LAS PALMAS HEALTH SERVICES,TX
679708,PASSION 05 HEALTH SERVICES INC,TX
679709,INTEGRITY HOMEHEALTH CARE LLC,TX
679710,PURITY HEALTH CARE INC,TX
679712,ALL CARE HOME HEALTH SERVICES,TX
679714,THE COLONY HEALTH SERVICES INC,TX
679716,CORNERSTONE HOME HEALTH AGENCY,TX
679719,KAMCARE HOME HEALTH SERVICES LLC,TX
679720,ATC HOME HEALTH LLC,TX
679721,MYCENTRIC HOME HEALTH,TX
679722,GILEAD COMMUNITY HOME HEALTH INC,TX
679723,MAKAVIC HOME HEALTH LLC,TX
679724,CARTER HEALTHCARE,TX
679725,SOUTHERN HOMECARE INC,TX
679726,SERENITY HEALTHCARE SERVICES INC,TX
679727,FORTUNE HEALTHCARE INC,TX
679728,XTRA-CARE HOME HEALTH INC,TX
679729,MERIDA HEALTH CARE GROUP,TX
679730,DYNASTY HEALTHCARE SERVICES INC,TX
679731,A BETTER HOMECARE,TX
679732,REGAL HEALTHCARE INC,TX
679733,ALLEN CARE INC,TX
679734,K AND J SUNSHINE HOME HEALTH CARE INC,TX
679735,ESSENTIAL HOME HEALTH CARE,TX
679736,PREVAIL HOME HEALTH CARE LLC,TX
679737,BIENVENIDOS HOME HEALTH CARE LLC,TX
679738,FOUNTAIN OF LIFE HOME HEALTH LP,TX
679739,PATIENCE HOME HEALTH SERVICES INC,TX
679740,SUNLIGHT HOME HEALTH AGENCY INC,TX
679741,ADVANTAGECARE HOME HEALTH INC,TX
679743,TRIPLE AGI HOME HEALTH,TX
679744,CONTINUITY CARE HOME HEALTH AGENCY LLC,TX
679745,DYNAMIC CARE HEALTH SERVICES INC,TX
679746,LUXUR HEALTH SERVICES INC,TX
679747,ACE-ELLENT HEALTHCARE SERVICES INC.,TX
679748,VENTEX HOME HEALTH AGENCY  INC,TX
679749,THE PROVIDENCE HOME HEALTH SERVICES INC,TX
679750,FRESNO HEALTHCARE SERVICES,TX
679752,HIGH POINT HOME HEALTH,TX
679754,MY HOME CARE LP,TX
679755,MADONNA HEALTHCARE SERVICES INC,TX
679756,TIMELESS HOME HEALTH INC,TX
679757,GETUPANDWALK INC,TX
679758,CHRISTINE HEALTHCARE SERVICES INC,TX
679759,GBS HOME HEALTH LLC,TX
679760,GUARDIAN ANGELS ATHOME CARE  INC,TX
679761,HOPE HOME CARE INC,TX
679762,ON CALL HOME HEALTH AND REHAB SERVICES,TX
679763,FACE TO FACE HEALTHCARE SERVICES  LLC,TX
679764,TTI HOME HEALTH CARE,TX
679765,COMCARE HEALTH SERVICES LLC,TX
679766,JIREH COMMUNITY HOME HEALTH SERVICES,TX
679767,NEWMETRIC HOME HEALTH CARE INCORPORATED,TX
679768,ACUTE HOME HEALTH CARE SERVICES,TX
679769,INTEGRITY HOME CARE SERVICES INC,TX
679770,1ST PRECIOUS HOME HEALTHCARE AGENCY,TX
679771,FOREVER HOMEHEALTH INC,TX
679772,ALPHA LINKS HEALTHCARE SERVICES,TX
679773,BENEVOLENT CARE HEALTH SERVICES INC,TX
679774,AXIS HOME HEALTH,TX
679775,INHOME CARE,TX
679776,MY MORNING STAR HOME CARE INC,TX
679777,A & M NURSING SERVICES LLC,TX
679778,HEAVENLY HOST HOME HEALTH,TX
679779,AT HOME HEALTH CARE LLC,TX
679780,FAMILY AND FRIENDS HOME HEALTH CARE INC,TX
679781,VALLEYWIDE HOME CARE,TX
679782,HOSPITAL AT HOME,TX
679783,ROPHEKA HOMEHEALTH AGENCY,TX
679784,KLARUS HOME CARE,TX
679785,M & M ADVANCED HEALTHCARE INC,TX
679786,NATIONAL SENIOR CARE HOME HEALTH SERVICES,TX
679787,JUBILEE HEALTH CARE INC,TX
679789,TIMELY CARE HOME HEALTH,TX
679790,THE FOUNTAINS HOME HEALTH AGENCY,TX
679792,FORTUNE HOME HEALTH INC.,TX
679793,EPRIMETEC HEALTH SERVICES,TX
679794,IDEAL CARE PROVIDERS INC,TX
679795,PHYSICIAN PREFERRED HOME HEALTH SERVICES,TX
679796,GRACE HEALTHCARE SERVICES INC,TX
679798,BATHFOL HEALTH SERVICES INC,TX
743100,SCOF HEALTHCARE PROVIDERS,TX
743101,MACHRIS HOME HEALTH SERVICES INC,TX
743103,APPLECARE HOME HEALTH SERVICES INC,TX
743104,APEX HOMECARE INC,TX
743105,COUNTY HOME HEALTH,TX
