state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Florida,33852,108229,5425 COMMERCIAL WAY,2007-08-08,YES,YES,YES,YES,2005-08-08,Same As Expected,3.0 - 4.0,Proprietary
Florida,27827,108186,7600 W 20 AVE STE 102,2007-08-10,YES,YES,YES,YES,2005-08-10,Not Available,,Proprietary
Florida,28952,108191,1102 S FLORIDA AVE STE 103,2007-08-12,YES,YES,YES,YES,2005-08-12,Same As Expected,3.0 - 4.0,Proprietary
Florida,30152,108202,9415 SW 72 ST STE 252,2007-08-24,YES,YES,YES,YES,2005-08-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,30402,108207,175 FONTAINBLEAU BLVD  STE 1R6,2007-08-25,YES,YES,NO,YES,2005-08-25,Not Available,,Proprietary
Florida,26452,108200,5220 S UNIVERSITY DR STE C107,2007-08-30,YES,YES,YES,YES,2005-08-30,Same As Expected,3.0 - 4.0,Proprietary
Florida,28652,108196,968 E OSCEOLA PARKWAY,2007-08-31,YES,YES,YES,YES,2005-08-31,Not Available,,Proprietary
Florida,31902,108195,5104 N ORANGE BLOSSOM TR STE 116,2007-09-01,YES,YES,YES,YES,2005-09-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,31277,108204,633 NE 167 ST STE 622,2007-09-07,YES,YES,NO,YES,2005-09-07,Not Available,,Proprietary
Florida,33102,108203,851 DUNLAWTON AVE STE 202,2007-09-15,YES,YES,YES,YES,2005-09-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,30052,108205,700 SW 8 ST,2007-09-26,YES,YES,NO,YES,2005-09-26,Not Available,,Non - Profit Other
Florida,33402,108211,2730 US 1 SOUTH STE N,2007-09-28,YES,YES,YES,YES,2005-09-28,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,28552,108212,1080 E INDIANTOWN RD STE 205,2007-09-28,YES,YES,YES,YES,2005-09-28,Not Available,,Proprietary
Florida,28177,108215,2651 PARK ST,2007-09-28,YES,YES,YES,YES,2005-09-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,29752,108218,1010 E NEW HAVEN AVE STE A,2007-10-04,YES,YES,YES,YES,2005-10-04,Same As Expected,3.0 - 4.0,Proprietary
Florida,27752,108220,3157 E 4 AVE,2007-10-17,YES,YES,NO,YES,2005-10-17,Not Available,,Proprietary
Florida,34552,108219,14035 N DALE MABRY HWY UNIT N-18,2007-10-19,YES,YES,YES,YES,2005-10-19,Same As Expected,3.0 - 4.0,Proprietary
Florida,32327,108222,3 PINE CONE DRIVE STE 107,2007-10-20,YES,YES,YES,YES,2005-10-20,Same As Expected,3.0 - 4.0,Proprietary
Florida,33877,108223,2977 LANDOVER BLVD,2007-10-28,YES,YES,YES,YES,2005-10-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,26027,108249,51 S MAIN AVE STE 320,2007-10-28,YES,YES,YES,YES,2005-10-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,28727,108235,1554 BELLA CRUZ DR,2007-11-02,YES,YES,YES,YES,2005-11-02,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,31502,108226,1630 SE 18TH ST UNIT 601,2007-11-04,YES,YES,YES,YES,2005-11-04,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,32727,108240,2590 N 12TH AVE STE A,2007-11-16,YES,YES,YES,YES,2005-11-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,26052,108236,3170 CITRUS TOWER BLVD STE B BLDG 8,2007-12-02,YES,YES,YES,YES,2005-12-02,Better Than Expected,4.5 - 5.0,Proprietary
Florida,34852,108238,8564 E CR-466  STE 201,2007-12-06,YES,YES,YES,YES,2005-12-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,30152,108237,8000 SW 67 AVE 2ND FLOOR,2007-12-09,YES,YES,YES,YES,2005-12-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,30677,108241,13275 SW 124TH ST,2007-12-16,YES,YES,YES,YES,2005-12-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,32152,108242,420 S TAMIAMI TRAIL,2007-12-20,YES,YES,YES,YES,2005-12-20,Same As Expected,3.0 - 4.0,Proprietary
Florida,30402,108255,9730 NW 25 ST 2ND FLOOR,2007-12-21,YES,YES,YES,YES,2005-12-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,26702,108247,1200 NW 17 AVE   STE 10 & 11,2007-12-28,YES,YES,YES,YES,2005-12-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,30002,108246,815 NW 57 AVE STE 114,2007-12-29,YES,YES,YES,YES,2005-12-29,Not Available,,Proprietary
Florida,30602,108248,5600 SW 135TH AVE STE 211,2008-01-03,YES,YES,NO,YES,2006-01-03,Not Available,,Proprietary
Florida,30402,108250,175 FONTAINEBLEAU BLVD SUITE 1-P,2008-01-17,YES,NO,NO,YES,2006-01-17,Not Available,,Proprietary
Florida,33052,108270,4161 TAMIAMI TRL BLDG 8 UNIT 801 A,2008-01-18,YES,YES,YES,YES,2006-01-18,Same As Expected,3.0 - 4.0,Proprietary
Florida,30327,108251,8900 SW 24 STREET SUITE 207,2008-01-20,YES,YES,NO,YES,2006-01-20,Not Available,,Proprietary
Florida,26202,108253,210 N UNIVERSITY DR STE 900,2008-02-01,YES,YES,YES,YES,2006-02-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,35327,108257,16102 EMERALD ESTATES DR,2008-02-01,YES,YES,YES,YES,2006-02-01,Not Available,,Proprietary
Florida,31777,108258,1510 E COLONIAL DR STE 101,2008-02-01,YES,YES,YES,YES,2006-02-01,Not Available,,Proprietary
Florida,26977,108261,900 E ORANGE AVE,2008-02-14,YES,YES,YES,YES,2006-02-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,33752,108262,3210 PHYSICIANS WAY,2008-02-16,YES,YES,YES,YES,2006-02-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,28702,108268,13940 N US HWY 441 BLDG 603 STE 603,2008-02-16,YES,YES,YES,YES,2006-02-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,30577,108265,11601 BISCAYNE BLVD STE 309,2008-02-21,YES,YES,NO,YES,2006-02-21,Not Available,,Proprietary
Florida,33927,108274,759 SW FEDERAL HWY STE 300,2008-03-09,YES,YES,YES,YES,2006-03-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,30227,108275,7260 SW 39 TERRACE UNIT A,2008-03-09,YES,YES,YES,YES,2006-03-09,Not Available,,Proprietary
Florida,30777,108272,18441 NW 2ND AVENUE STE 219,2008-03-14,YES,YES,YES,YES,2006-03-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,29477,108276,2261 NE 36 ST STE 1,2008-03-14,YES,YES,YES,YES,2006-03-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,25302,108280,1880 N DIXIE HWY,2008-03-14,YES,YES,YES,YES,2006-03-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,28902,108278,6803 LAKE WORTH RD STE 310,2008-03-15,YES,YES,YES,YES,2006-03-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,30377,108277,111 PARK CENTRE BLVD STE 207,2008-03-17,YES,YES,YES,YES,2006-03-17,Same As Expected,3.0 - 4.0,Proprietary
Florida,33802,108284,1801 S NOVA RD STE 110,2008-03-24,YES,YES,YES,YES,2006-03-24,Better Than Expected,4.5 - 5.0,Proprietary
Florida,30777,108282,160 NW 176TH ST STE 309,2008-03-30,YES,YES,NO,YES,2006-03-30,Not Available,,Proprietary
Florida,33827,108291,6230 SW 70 ST,2008-04-14,YES,YES,YES,YES,2006-04-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,30177,108293,8660 W FLAGER ST STE 211,2008-04-18,YES,YES,YES,YES,2006-04-18,Not Available,,Proprietary
Florida,30677,108292,12960 SW 133 COURT STE B,2008-04-19,YES,YES,YES,YES,2006-04-19,Not Available,,Proprietary
Florida,34727,108290,1787 S PINELLAS AVE STE 600,2008-04-20,YES,YES,YES,YES,2006-04-20,Same As Expected,3.0 - 4.0,Proprietary
Florida,32902,108295,100 NW 82ND AVENUE SUITE 301,2008-04-26,YES,YES,YES,YES,2006-04-26,Same As Expected,3.0 - 4.0,Proprietary
Florida,29977,108289,2260 SW 8 STREET S - 301,2008-04-27,YES,YES,NO,YES,2006-04-27,Not Available,,Proprietary
Florida,30602,108294,5600 SW 135TH AVE STE 200,2008-05-01,YES,YES,YES,YES,2006-05-01,Not Available,,Proprietary
Florida,32927,108297,2310 NW THIRD AVE  STE 8,2008-05-08,YES,YES,YES,YES,2006-05-08,Same As Expected,3.0 - 4.0,Proprietary
Florida,31877,108314,7200 LAKE ELLENOR DR STE 240,2008-05-09,YES,YES,YES,YES,2006-05-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,30002,108302,7235 CORPORATE CENTER DR BAY H1,2008-05-24,YES,YES,YES,YES,2006-05-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,28902,108315,3918 VIA POINCIANA DR STE 7,2008-05-26,YES,YES,YES,YES,2006-05-26,Same As Expected,3.0 - 4.0,Proprietary
Florida,33752,108305,1570 LAKEVIEW DR  UNIT H-STE 100,2008-06-01,YES,YES,YES,YES,2006-06-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,31302,108304,290 NW 165TH STREET STE P-100,2008-06-06,YES,YES,YES,YES,2006-06-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,32727,108309,4900 BAYOU BLVD STE 201,2008-06-06,YES,YES,YES,YES,2006-06-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,27052,108310,915 MIDDLE RIVER DR STE 314,2008-06-08,YES,YES,YES,YES,2006-06-08,Not Available,,Proprietary
Florida,30827,108312,14361 COMMERCE WAY SUITE 305,2008-06-13,YES,YES,NO,YES,2006-06-13,Not Available,,Proprietary
Florida,31252,108307,3909 NE 163RD STREET UNIT 303,2008-06-14,YES,YES,YES,YES,2006-06-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,25302,108316,350 CAMINO GARDENS BLVD STE 201,2008-06-15,YES,YES,YES,YES,2006-06-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,26102,108313,5246 SW 8TH ST STE 103-B,2008-06-16,YES,YES,YES,YES,2006-06-16,Not Available,,Proprietary
Florida,27377,108318,6225 PRESIDENTIAL CT STE 100,2008-06-21,YES,YES,NO,YES,2006-06-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,26402,108325,6099 STIRLING RD STE 209,2008-06-22,YES,YES,YES,YES,2006-06-22,Not Available,,Proprietary
Florida,29377,108320,620 S LAKE ST  STE 3,2008-06-27,YES,YES,NO,YES,2006-06-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,108323,5787A NW 151ST STREET,2008-06-27,YES,YES,YES,YES,2006-06-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,32202,108327,725 E MAIN ST STE B,2008-06-28,YES,YES,YES,YES,2006-06-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,30002,108321,5959 BLUE LAGOON DR STE 401,2008-06-29,YES,YES,YES,YES,2006-06-29,Not Available,,Proprietary
Florida,30602,108322,13831 SW 59 STREET SUITE 105,2008-06-29,YES,YES,YES,YES,2006-06-29,Not Available,,Proprietary
Florida,30002,108324,7925 NW 12 ST   STE 101,2008-06-29,YES,YES,YES,YES,2006-06-29,Same As Expected,3.0 - 4.0,Proprietary
Florida,28902,108331,4075 STATE RD 7 STE D,2008-07-14,YES,YES,YES,YES,2006-07-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,26627,108342,600 W HILLSBORO BLVD,2008-07-20,YES,YES,YES,YES,2006-07-20,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,108330,5795-B NW 151 ST,2008-07-21,YES,YES,YES,YES,2006-07-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,33602,108335,401 N CATTLEMEN RD STE 104,2008-07-27,YES,YES,YES,YES,2006-07-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,34102,108334,7800 W OAKLAND PARK BLVD STE E 115,2008-08-09,YES,YES,YES,YES,2006-08-09,Not Available,,Proprietary
Florida,30002,108339,7280 NW 7TH ST STE 108,2008-08-10,YES,YES,NO,YES,2006-08-10,Not Available,,Proprietary
Florida,30677,108345,12001 SW 128TH CT STE 112,2008-08-29,YES,YES,YES,YES,2006-08-29,Worse Than Expected,1.0 - 2.5,Non - Profit Private
Florida,30852,108348,4471 NW 36 ST  STE 218,2008-09-01,YES,YES,YES,YES,2006-09-01,Not Available,,Proprietary
Florida,30802,108349,5881 NW 151 STREET STE 103,2008-09-08,YES,YES,NO,YES,2006-09-08,Not Available,,Proprietary
Florida,28027,108350,317 N KROME AVE,2008-09-19,YES,YES,YES,YES,2006-09-19,Not Available,,Proprietary
Florida,27852,108352,3414 W 84 ST  STE D104,2008-09-19,YES,YES,YES,YES,2006-09-19,Not Available,,Proprietary
Florida,26502,108359,425 N CLYDE MORRIS BLVD,2008-10-13,YES,YES,YES,YES,2006-10-13,Same As Expected,3.0 - 4.0,Government - Combination Government & Voluntary
Florida,30102,108366,7105 SW 8TH ST STE 401,2008-11-21,YES,YES,YES,YES,2006-11-21,Not Available,,Proprietary
Florida,32877,108375,4330 W BROWARD BLVD  STE H,2008-11-28,YES,YES,YES,YES,2006-11-28,Not Available,,Proprietary
Florida,27102,108372,5700 N FEDERAL HWY STE 2,2008-12-06,YES,YES,YES,YES,2006-12-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,25952,108374,28870 US HIGHWAY 19 N STE 314,2008-12-07,YES,YES,YES,YES,2006-12-07,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,25302,108376,123 NW 13TH STREET STE 206,2008-12-13,YES,YES,YES,YES,2006-12-13,Not Available,,Proprietary
Florida,30627,108379,10300 SUNSET DRIVE SUITE 310,2008-12-13,YES,YES,YES,YES,2006-12-13,Not Available,,Proprietary
Florida,28327,108371,6622 SOUTHPOINT DRIVE S STE 230,2008-12-15,YES,YES,YES,YES,2006-12-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,32477,108380,239 SOUTHWOOD DRIVE,2008-12-19,YES,YES,YES,YES,2006-12-19,Same As Expected,3.0 - 4.0,Proprietary
Florida,34227,108370,7710 NW 71ST CT STE 200,2008-12-22,YES,YES,YES,YES,2006-12-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,25427,108378,1901 S CONGRESS AVE STE 360,2008-12-27,YES,YES,YES,YES,2006-12-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,25452,108381,639 E OCEAN AVE  STE 303,2009-01-10,YES,YES,YES,YES,2007-01-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,29927,108387,6187 NW 167TH STREET H-23,2009-01-23,YES,YES,YES,YES,2007-01-23,Not Available,,Proprietary
Florida,33552,108384,10901 ROOSEVELT BLVD N BLDG 11B STE 200,2009-02-01,YES,YES,YES,YES,2007-02-01,Same As Expected,3.0 - 4.0,Non - Profit Religious
Florida,27127,108388,3230 W COMMERCIAL BLVD STE 200,2009-02-01,YES,YES,YES,YES,2007-02-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,30427,108389,10300 SUNSET DR  STE 460  UNIT 6,2009-02-15,YES,YES,NO,YES,2007-02-15,Not Available,,Proprietary
Florida,26902,108394,4005 NW 114 AVENUE  UNIT 4,2009-02-28,YES,YES,YES,YES,2007-02-28,Not Available,,Proprietary
Florida,30227,108392,7380 SW 48TH ST,2009-03-05,YES,YES,NO,YES,2007-03-05,Not Available,,Proprietary
Florida,35127,108396,1350 SW 57 AVE STE 315,2009-03-07,YES,YES,NO,YES,2007-03-07,Not Available,,Proprietary
Florida,30027,108404,1865 BRICKELL AVE STE A - 209,2009-03-09,YES,YES,NO,YES,2007-03-09,Not Available,,Proprietary
Florida,30477,108398,13911 SW 42 STREET #201,2009-03-15,YES,YES,NO,YES,2007-03-15,Not Available,,Proprietary
Florida,26852,108400,7791 NW 46 ST  STE 215,2009-03-19,YES,YES,YES,YES,2007-03-19,Not Available,,Proprietary
Florida,28977,108402,1543 LAKELAND HILLS BLVD STE C,2009-03-27,YES,YES,YES,YES,2007-03-27,Not Available,,Proprietary
Florida,30627,108403,14628 SW 8 STREET,2009-03-29,YES,YES,YES,YES,2007-03-29,Not Available,,Proprietary
Florida,30827,108412,14125 NW 80TH AVE STE 205,2009-04-10,YES,YES,YES,YES,2007-04-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,28477,108406,8659 BAYPINE ROAD SUITE 200 BLDG 3,2009-04-12,YES,YES,YES,YES,2007-04-12,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,29377,108410,1711 CITRUS BLVD,2009-04-19,YES,YES,YES,YES,2007-04-19,Same As Expected,3.0 - 4.0,Proprietary
Florida,30177,108411,85 GRAND CANAL DRIVE SUITE 305,2009-05-01,YES,YES,NO,YES,2007-05-01,Not Available,,Proprietary
Florida,28327,108415,6251 PHILIPS HWY STE 7,2009-05-11,YES,YES,YES,YES,2007-05-11,Not Available,,Proprietary
Florida,29377,108416,711 N 3RD ST STE 1,2009-05-11,YES,YES,YES,YES,2007-05-11,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,30402,108420,275 FOUNTAINBLEAU BLVD STE 120,2009-06-04,YES,YES,YES,YES,2007-06-04,Not Available,,Proprietary
Florida,30427,108421,7374 SW 93 AVENUE SUITE 202,2009-06-14,YES,YES,YES,YES,2007-06-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,25152,108422,1111 KANE CONCOURSE STE 501,2009-06-26,YES,YES,YES,YES,2007-06-26,Same As Expected,3.0 - 4.0,Proprietary
Florida,27977,108432,901 S STATE RD 7  STE 465,2009-06-26,YES,YES,YES,YES,2007-06-26,Not Available,,Proprietary
Florida,26802,108424,2500 NW 79TH AVE STE 167,2009-07-02,YES,YES,YES,YES,2007-07-02,Not Available,,Proprietary
Florida,29577,108427,2180 W STATE ROAD 434 STE 6140,2009-07-03,YES,YES,YES,YES,2007-07-03,Same As Expected,3.0 - 4.0,Proprietary
Florida,35202,108434,5201 VILLAGE BLVD STE B,2009-07-06,YES,YES,YES,YES,2007-07-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,30627,108431,14850 SW 26TH ST  STE 105,2009-07-09,YES,YES,NO,YES,2007-07-09,Not Available,,Proprietary
Florida,34627,108430,13049 WEST LINEBAUGH AVE STE 101,2009-07-10,YES,YES,YES,YES,2007-07-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,33052,108433,3417 TAMIAMI TRAIL SUITE A,2009-07-10,YES,YES,YES,YES,2007-07-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,27627,108435,6801 LAKE WORTH RD STE 205,2009-07-10,YES,YES,YES,YES,2007-07-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,33002,108446,1000 W MCNABB RD STE 211-B,2009-07-10,YES,YES,YES,YES,2007-07-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,34902,108428,2445 COUNTRY PL BLVD BLDG C STE 101,2009-07-13,YES,YES,YES,YES,2007-07-13,Same As Expected,3.0 - 4.0,Proprietary
Florida,28977,108437,2322 LAKELAND HILLS BLVD,2009-07-24,YES,YES,YES,YES,2007-07-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,25427,108439,1700 W WOOLBRIGHR RD STE 7,2009-07-24,YES,YES,YES,YES,2007-07-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,34452,108444,14829 NORTH FLORIDA AVE STE A,2009-08-06,YES,YES,YES,YES,2007-08-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,34102,108454,10216 NW 50TH ST,2009-08-07,YES,YES,YES,YES,2007-08-07,Not Available,,Proprietary
Florida,27927,108445,2514 HOLLYWOOD BLVD STE 203,2009-08-09,YES,YES,YES,YES,2007-08-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,27677,108450,1001 N FEDERAL HWY STE 244,2009-08-15,YES,YES,YES,YES,2007-08-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,26002,108455,2420 ENTERPRISE RD STE 106,2009-08-15,YES,YES,YES,YES,2007-08-15,Not Available,,Proprietary
Florida,25677,108449,12440 CORTEZ BLVD,2009-08-16,YES,YES,YES,YES,2007-08-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,33427,108448,215 SECOND AVE N,2009-08-21,YES,YES,YES,YES,2007-08-21,Not Available,,Proprietary
Florida,29977,108473,3383 NW 7 STREET STE 301,2009-08-21,YES,YES,YES,YES,2007-08-21,Not Available,,Proprietary
Florida,34102,108456,10286 NW 47TH ST,2009-08-29,YES,YES,NO,YES,2007-08-29,Not Available,,Proprietary
Florida,26027,108469,2040 NE COACHMAN RD SUITE B,2009-09-11,YES,YES,YES,YES,2007-09-11,Same As Expected,3.0 - 4.0,Proprietary
Florida,29152,108461,13787 BELCHER RD S STE 200,2009-09-18,YES,YES,YES,YES,2007-09-18,Same As Expected,3.0 - 4.0,Proprietary
Florida,29752,108471,101 EAST FLORIDA AVE,2009-09-20,YES,YES,YES,YES,2007-09-20,Better Than Expected,4.5 - 5.0,Proprietary
Florida,26102,108465,770 PONCE DE LEON BLVD  STE 304,2009-09-21,YES,YES,YES,YES,2007-09-21,Not Available,,Proprietary
Florida,30227,108458,7235 SW 24TH ST UNIT 211,2009-09-27,YES,YES,NO,YES,2007-09-27,Not Available,,Proprietary
Florida,29127,108467,1030 WEST BAY DR STE 101,2009-10-09,YES,YES,YES,YES,2007-10-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,29827,108476,2295 W EAU GALLIE BLVD STE C,2009-10-18,YES,YES,YES,YES,2007-10-18,Same As Expected,3.0 - 4.0,Proprietary
Florida,31277,108477,633 NE 167 ST STE 603,2009-10-22,YES,YES,YES,YES,2007-10-22,Not Available,,Proprietary
Florida,33652,108480,7250 BENEVA RD,2009-12-14,YES,YES,YES,YES,2007-12-14,Better Than Expected,4.5 - 5.0,Proprietary
Florida,30802,108483,5803 NW 151ST STREET STE 201,2010-02-13,YES,YES,YES,YES,2008-02-13,Not Available,,Proprietary
Florida,35427,108488,70 FOURTH ST NW,2010-03-05,YES,YES,YES,YES,2008-03-05,Same As Expected,3.0 - 4.0,Proprietary
Florida,30027,109002,2700 SW 3 AVENUE SUITE 2E,2010-03-27,YES,YES,YES,YES,2008-03-27,Not Available,,Proprietary
Florida,31727,108499,1700 WELLS RD STE 23,2010-03-28,YES,YES,YES,YES,2008-03-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,30727,108498,300 71ST ST STE 440,2010-04-09,YES,YES,YES,YES,2008-04-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,30227,108491,7071 SW 47TH ST,2010-04-11,YES,YES,YES,YES,2008-04-11,Same As Expected,3.0 - 4.0,Proprietary
Florida,30502,109015,10621 N KENDALL DR STE 214,2010-04-21,YES,YES,NO,YES,2008-04-21,Not Available,,Proprietary
Florida,27927,109016,2450 HOLLYWOOD BLVD  STE 102,2010-05-08,YES,YES,YES,YES,2008-05-08,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,30227,108497,7221 SW 24 ST  STE 201,2010-05-16,YES,YES,YES,YES,2008-05-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,34502,108496,5835 MEMORIAL HWY STE 18,2010-05-22,YES,YES,YES,YES,2008-05-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,27952,109013,3475 SHERIDAN ST STE 315,2010-05-30,YES,YES,YES,YES,2008-05-30,Same As Expected,3.0 - 4.0,Proprietary
Florida,25427,109058,1901 S CONGRESS AVE STE 120,2010-06-06,YES,YES,YES,YES,2008-06-06,Not Available,,Proprietary
Florida,30352,109005,4601 NW 77TH AVE,2010-06-10,YES,YES,YES,YES,2008-06-10,Not Available,,Proprietary
Florida,28027,109011,950 N KROME AVENUE  STE 205,2010-06-10,YES,YES,YES,YES,2008-06-10,Not Available,,Proprietary
Florida,31477,109025,2010 NE 14TH STREET BLDG 200,2010-06-20,YES,YES,YES,YES,2008-06-20,Same As Expected,3.0 - 4.0,Proprietary
Florida,30227,109031,7168 SW 47 STREET STE C,2010-06-25,YES,YES,YES,YES,2008-06-25,Not Available,,Proprietary
Florida,32302,109028,3500 SW CORPORATE PKWY STE 205,2010-06-28,YES,YES,YES,YES,2008-06-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,30077,109034,4011 W FLAGLER ST  STE 305,2010-07-09,YES,YES,YES,YES,2008-07-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,35252,109022,8120 BELVEDERE RD STE 5,2010-07-11,YES,YES,YES,YES,2008-07-11,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,30002,109041,7925 NW 12TH STREET STE 104,2010-07-11,YES,YES,NO,YES,2008-07-11,Not Available,,Proprietary
Florida,30452,109043,913-B SW 87TH AVENUE,2010-07-16,YES,YES,YES,YES,2008-07-16,Not Available,,Proprietary
Florida,27727,109044,900 WEST 49 STREET STE 236,2010-07-16,YES,YES,YES,YES,2008-07-16,Not Available,,Proprietary
Florida,25827,109049,1015 STATE ROAD 436 STE 209,2010-07-22,YES,YES,YES,YES,2008-07-22,Not Available,,Proprietary
Florida,25752,109046,1222 SE 47TH STREET STE 119 & 120,2010-07-24,YES,YES,NO,YES,2008-07-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,109029,15165 NW 77 AVENUE SUITE 2013,2010-07-25,YES,YES,NO,YES,2008-07-25,Not Available,,Proprietary
Florida,30652,109024,14750 SW 26 ST  STE 101,2010-07-29,YES,YES,YES,YES,2008-07-29,Not Available,,Proprietary
Florida,30227,109130,7430 SW 41ST ST STE 100,2010-07-29,YES,YES,YES,YES,2008-07-29,Same As Expected,3.0 - 4.0,Proprietary
Florida,30752,109023,17670 NW 78 AVE   STE 213,2010-07-30,YES,YES,YES,YES,2008-07-30,Not Available,,Proprietary
Florida,30352,109065,8505 NW 74TH ST STE B,2010-07-30,YES,YES,NO,YES,2008-07-30,Not Available,,Proprietary
Florida,30777,109039,18425 NW 2ND AVE STE 350,2010-08-02,YES,YES,YES,YES,2008-08-02,Same As Expected,3.0 - 4.0,Proprietary
Florida,28702,109071,130 N OLD DIXIE HWY,2010-08-15,YES,YES,YES,YES,2008-08-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,32652,109030,18503 PINES BLVD STE 308-H,2010-08-19,YES,YES,YES,YES,2008-08-19,Not Available,,Proprietary
Florida,31027,109033,10621 AIRPORT PULLING ROAD STE 2,2010-08-25,YES,YES,YES,YES,2008-08-25,Better Than Expected,4.5 - 5.0,Proprietary
Florida,30202,109122,1330 CORAL WAY STE 204,2010-08-27,YES,YES,YES,YES,2008-08-27,Not Available,,Proprietary
Florida,30402,109070,1400 NW 107TH AVENUE SUITE 306,2010-08-29,YES,YES,YES,YES,2008-08-29,Not Available,,Proprietary
Florida,33252,109060,10835 PARK DR,2010-08-30,YES,YES,YES,YES,2008-08-30,Same As Expected,3.0 - 4.0,Proprietary
Florida,30677,109050,12938 SW 133RD CT UNIT A,2010-09-02,YES,YES,YES,YES,2008-09-02,Not Available,,Proprietary
Florida,30177,109051,8100 W FLAGLER ST,2010-09-02,YES,YES,YES,YES,2008-09-02,Not Available,,Proprietary
Florida,30402,109054,175 FONTAINBLEAU BLVD  STE 2L-1,2010-09-08,YES,YES,YES,YES,2008-09-08,Not Available,,Proprietary
Florida,31927,109032,4303 VINELAND RD STE F-12,2010-09-10,YES,YES,YES,YES,2008-09-10,Same As Expected,3.0 - 4.0,Proprietary
