state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Ohio,95227,368231,24651 CENTER RIDGE ROAD SUITE 225B,2010-12-05,YES,YES,YES,YES,2008-12-05,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88652,368232,4340 GLENDALE-MILFORD ROAD SUITE 100H,2010-12-05,YES,YES,YES,YES,2008-12-05,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88652,368233,4340 GLENDALE MILFORD RD SUITE 100,2010-12-05,YES,YES,YES,YES,2008-12-05,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91952,368227,3535 FISHINGER ROAD SUITE 180A,2010-12-06,YES,YES,YES,YES,2008-12-06,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93602,368223,955 COMMERCE DRIVE,2010-12-09,YES,YES,YES,YES,2008-12-09,Not Available,,Proprietary
Ohio,92652,368230,450 PIKE STREET SUITE I2,2010-12-17,YES,YES,YES,YES,2008-12-17,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89052,368234,275 REGENCY RIDGE,2011-01-23,YES,YES,YES,YES,2009-01-23,Not Available,,Proprietary
Ohio,89677,368229,1585 WEST 117TH STREET,2011-01-29,YES,YES,NO,YES,2009-01-29,Not Available,,Proprietary
Ohio,93477,368258,70 WEST ERIE STREET SUITE 200,2011-02-13,YES,NO,NO,YES,2009-02-13,Not Available,,Proprietary
Ohio,88177,368238,1653 MERRIMAN ROAD SUITE 105,2011-02-24,YES,YES,YES,YES,2009-02-24,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93602,368247,28315 KENSINGTON LANE,2011-02-27,YES,YES,YES,YES,2009-02-27,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92602,368259,2293 VILLAGE PARK COURT,2011-02-28,YES,NO,NO,YES,2009-02-28,Not Available,,Proprietary
Ohio,89527,368253,1327 EAST KEMPER ROAD SUITE 3100A,2011-04-01,YES,YES,YES,YES,2009-04-01,Not Available,,Proprietary
Ohio,93952,368257,1285 EAST PIDGEON ROAD SUITE A,2011-04-07,YES,YES,YES,YES,2009-04-07,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92077,368260,109 NORTH 3RD STREET,2011-04-10,YES,YES,YES,YES,2009-04-10,Same As Expected,3.0 - 4.0,Non - Profit Religious
Ohio,94777,368256,11366 CLEVELAND AVENUE NW SUITE B,2011-04-15,YES,YES,YES,YES,2009-04-15,Not Available,,Proprietary
Ohio,92727,368240,7564 CENTRAL PARKE BLVD,2011-04-22,YES,YES,YES,YES,2009-04-22,Not Available,,Non - Profit Private
Ohio,92727,368245,4770 DUKE DRIVE SUITE 205,2011-04-25,YES,YES,YES,YES,2009-04-25,Not Available,,Proprietary
Ohio,90452,368243,1395 EAST DUBLIN GRANVILLE ROAD SUITE 400,2011-04-27,YES,YES,YES,YES,2009-04-27,Not Available,,Non - Profit Private
Ohio,88952,368242,4915 FULTON DRIVE NW SUITE 7,2011-05-06,YES,YES,YES,YES,2009-05-06,Better Than Expected,4.5 - 5.0,Proprietary
Ohio,91527,368254,21475 LORAIN ROAD,2011-05-21,YES,YES,YES,YES,2009-05-21,Not Available,,Proprietary
Ohio,94127,368246,14077 CEDAR ROAD SUITE 103,2011-06-01,YES,YES,YES,YES,2009-06-01,Not Available,,Proprietary
Ohio,92727,368249,7588 CENTRAL PARKE BOULEVARD SUITE 207,2011-06-11,YES,YES,YES,YES,2009-06-11,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88927,368248,100 30TH STREET NW SUITE 108,2011-06-13,YES,YES,YES,YES,2009-06-13,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,90502,368250,5869 CLEVELAND AVENUE,2011-06-23,YES,YES,YES,YES,2009-06-23,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90452,368255,2700 EAST DUBLIN GRANVILLE ROAD SUITE 200,2011-07-01,YES,YES,YES,YES,2009-07-01,Not Available,,Proprietary
Ohio,92052,368252,6133 ROCKSIDE ROAD SUITE 101,2011-07-10,YES,YES,YES,YES,2009-07-10,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91202,368261,424 EAST SECOND STREET,2011-07-23,YES,YES,NO,YES,2009-07-23,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90477,368262,735 TAYLOR ROAD SUITE 250,2011-07-27,YES,YES,YES,YES,2009-07-27,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90452,368266,1925 EAST DUBLIN GRANVILLE ROAD SUITE 200,2011-07-30,YES,NO,NO,YES,2009-07-30,Not Available,,Proprietary
Ohio,90452,368267,1395 EAST DUBLIN GRANVILLE ROAD SUITE 100,2011-08-07,YES,YES,YES,YES,2009-08-07,Not Available,,Proprietary
Ohio,90227,368265,700 MORSE ROAD SUITE #206,2011-08-26,YES,YES,NO,YES,2009-08-26,Not Available,,Non - Profit Private
Ohio,93102,368273,40 1/2 NORTH LONDON STREET SUITE C,2011-09-01,YES,YES,YES,YES,2009-09-01,Not Available,,Proprietary
Ohio,92227,368264,14306 DETROIT AVENUE,2011-09-07,YES,YES,YES,YES,2009-09-07,Same As Expected,3.0 - 4.0,Non - Profit Private
Ohio,88627,368268,109 8TH STREET,2011-10-09,YES,YES,NO,YES,2009-10-09,Better Than Expected,4.5 - 5.0,Proprietary
Ohio,93727,368269,168 COUNTY ROAD 775 SUITE B,2011-10-09,YES,YES,YES,YES,2009-10-09,Better Than Expected,4.5 - 5.0,Proprietary
Ohio,90552,368289,355 EAST CAMPUS VIEW BLVD SUITE 260,2011-10-16,YES,YES,YES,YES,2009-10-16,Not Available,,Proprietary
Ohio,88827,368286,816 RAILROAD STREET PO BOX 226,2011-10-22,YES,YES,YES,YES,2009-10-22,Not Available,,Proprietary
Ohio,88652,368270,4340 GLENDALE-MILFORD ROAD SUITE 100,2011-10-28,YES,YES,YES,YES,2009-10-28,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88652,368271,4340 GLENDALE-MILFORD ROAD SUITE 100,2011-10-30,YES,YES,YES,YES,2009-10-30,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91602,368272,208 WEST JOHNSTOWN ROAD,2011-11-06,YES,YES,YES,YES,2009-11-06,Not Available,,Proprietary
Ohio,90502,368274,2999 EAST DUBLIN GRANVILLE ROAD SUITE 300,2011-11-09,YES,YES,YES,YES,2009-11-09,Not Available,,Proprietary
Ohio,91702,368278,18 EAST LIBERTY STREET,2011-11-12,YES,YES,YES,YES,2009-11-12,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,90527,368282,2242 S HAMILTON RD SUITE 201,2011-11-12,YES,YES,YES,YES,2009-11-12,Not Available,,Proprietary
Ohio,90502,368281,2596 TILLER LANE SUITE 1B,2011-12-02,YES,YES,YES,YES,2009-12-02,Not Available,,Proprietary
Ohio,90527,368276,3569 REFUGEE ROAD SUITE C,2011-12-03,YES,YES,YES,YES,2009-12-03,Not Available,,Proprietary
Ohio,91452,368275,26250 EUCLID AVENUE SUITE 521,2011-12-09,YES,NO,NO,YES,2009-12-09,Not Available,,Proprietary
Ohio,94477,368280,131 NORTH WHEELING STREET SUITE 2,2011-12-09,YES,YES,YES,YES,2009-12-09,Not Available,,Proprietary
Ohio,91277,368303,860 EAST IRON AVENUE,2011-12-11,YES,YES,YES,YES,2009-12-11,Not Available,,Proprietary
Ohio,94402,368288,5800 MONROE STREET BLDG E SUITE 2,2011-12-14,YES,YES,YES,YES,2009-12-14,Same As Expected,3.0 - 4.0,Proprietary
Ohio,95227,368291,26600 DETROIT ROAD SUITE 100,2012-01-14,YES,YES,YES,YES,2010-01-14,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93777,368279,1653 BRICE ROAD UPPER LEVEL,2012-01-22,YES,YES,NO,YES,2010-01-22,Not Available,,Proprietary
Ohio,90502,368290,5200 CLEVELAND AVENUE SUITE 1B,2012-01-22,YES,YES,YES,YES,2010-01-22,Not Available,,Proprietary
Ohio,90502,368284,6004 CLEVELAND AVENUE,2012-01-29,YES,YES,YES,YES,2010-01-29,Not Available,,Non - Profit Private
Ohio,88152,368283,475 WOLF LEDGES PARKWAY,2012-02-03,YES,YES,YES,YES,2010-02-03,Not Available,,Proprietary
Ohio,90452,368285,2021 EAST DUBLIN GRANVILLE ROAD SUITE 228,2012-02-06,YES,YES,YES,YES,2010-02-06,Not Available,,Proprietary
Ohio,88452,368300,2000 AUBURN DRIVE SUITE 200,2012-02-08,YES,YES,YES,YES,2010-02-08,Not Available,,Proprietary
Ohio,91952,368293,3535 FISHINGER ROAD SUITE 180B,2012-02-18,YES,YES,YES,YES,2010-02-18,Not Available,,Proprietary
Ohio,89477,368292,4340 GLENDALE-MILFORD ROAD SUITE 100F,2012-02-19,YES,YES,YES,YES,2010-02-19,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90277,368297,2862 JOHNSTOWN ROAD SUITE 212,2012-02-19,YES,YES,YES,YES,2010-02-19,Not Available,,Proprietary
Ohio,92127,368294,1251 EAST DOROTHY LANE SUITE 300,2012-02-21,YES,YES,YES,YES,2010-02-21,Not Available,,Proprietary
Ohio,91602,368287,950 TAYLOR STATION SUITE D,2012-02-22,YES,YES,NO,YES,2010-02-22,Not Available,,Proprietary
Ohio,92127,368295,1251 EAST DOROTHY LANE SUITE 400,2012-02-23,YES,YES,YES,YES,2010-02-23,Not Available,,Proprietary
Ohio,93127,368304,809 COSHOCTON AVENUE SUITE B,2012-03-02,YES,YES,YES,YES,2010-03-02,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93127,368296,1451 GAMBIER ROAD,2012-03-05,YES,YES,YES,YES,2010-03-05,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,91077,368327,3044 KETTERING BLVD SUITE B,2012-03-05,YES,YES,YES,YES,2010-03-05,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92027,368301,4752 FISHBURG ROAD SUITE G,2012-03-22,YES,YES,YES,YES,2010-03-22,Not Available,,Proprietary
Ohio,93777,368302,6455 EAST LIVINGSTON AVENUE,2012-03-29,YES,YES,YES,YES,2010-03-29,Not Available,,Proprietary
Ohio,90177,368307,1301 OLENTANGY RIVER ROAD SUITE 201,2012-04-01,YES,YES,YES,YES,2010-04-01,Not Available,,Proprietary
Ohio,93027,368308,3055 SOUTH KETTERING BLVD SUITE 307,2012-04-01,YES,YES,YES,YES,2010-04-01,Not Available,,Non - Profit Private
Ohio,90202,368298,639 SOUTH HAMILTON ROAD,2012-04-07,YES,YES,YES,YES,2010-04-07,Not Available,,Proprietary
Ohio,90052,368299,132 NORTH WILSON ROAD,2012-04-17,YES,YES,YES,YES,2010-04-17,Not Available,,Proprietary
Ohio,90377,368306,1391 OAKLAND PARK AVE SUITE H,2012-04-19,YES,YES,YES,YES,2010-04-19,Not Available,,Proprietary
Ohio,91127,368309,633B NORTH SPRINGBORO PIKE,2012-05-13,YES,YES,YES,YES,2010-05-13,Not Available,,Proprietary
Ohio,90452,368314,1105 SCHROCK ROAD SUITE 206,2012-05-13,YES,YES,NO,YES,2010-05-13,Not Available,,Proprietary
Ohio,90452,368310,1150 MORSE ROAD SUITE 300,2012-05-19,YES,YES,NO,YES,2010-05-19,Not Available,,Proprietary
Ohio,90377,368313,1391 OAKLAND PARK AVENUE SUITE K,2012-05-28,YES,YES,NO,YES,2010-05-28,Not Available,,Proprietary
Ohio,90202,368311,5150 EAST MAIN STREET SUITE 204,2012-06-04,YES,YES,YES,YES,2010-06-04,Not Available,,Proprietary
Ohio,90927,368315,5055 NORTH MAIN STREET SUITE 215,2012-06-17,YES,YES,YES,YES,2010-06-17,Not Available,,Proprietary
Ohio,93827,368316,5280 STATE ROUTES 62 & 68,2012-06-25,YES,YES,NO,YES,2010-06-25,Same As Expected,3.0 - 4.0,Proprietary
Ohio,95227,368321,24651 CENTER RIDGE ROAD SUITE 225A,2012-07-01,YES,YES,YES,YES,2010-07-01,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93777,368318,6422 EAST MAIN STREET SUITE 202,2012-07-06,YES,YES,NO,YES,2010-07-06,Not Available,,Proprietary
Ohio,90502,368324,2580 OAKSTONE DRIVE SUITE A,2012-07-29,YES,YES,NO,YES,2010-07-29,Not Available,,Proprietary
Ohio,90502,368319,5200 CLEVELAND AVENUE SUITE 1-A,2012-08-02,YES,YES,YES,YES,2010-08-02,Not Available,,Proprietary
Ohio,90402,368320,4520 JOSEPHUS LANE,2012-08-06,YES,YES,NO,YES,2010-08-06,Not Available,,Proprietary
Ohio,90502,368326,2700 EAST DUBLIN GRANVILLE ROAD SUITE 500,2012-08-06,YES,YES,YES,YES,2010-08-06,Not Available,,Proprietary
Ohio,90052,368323,3556 SULLIVANT AVENUE SUITE 306,2012-08-09,YES,YES,YES,YES,2010-08-09,Not Available,,Proprietary
Ohio,93427,368330,600 KENDAL DRIVE,2012-08-10,YES,YES,YES,YES,2010-08-10,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,88377,368322,145 CAMBRIDGE DRIVE SUITE 101,2012-08-18,YES,YES,YES,YES,2010-08-18,Not Available,,Proprietary
Ohio,94552,368328,33 NEW TOWNE SQUARE DRIVE SUITE B,2012-08-20,YES,YES,YES,YES,2010-08-20,Not Available,,Proprietary
Ohio,90427,368329,5212 WEST BROAD STREET SUITE J,2012-09-27,YES,YES,YES,YES,2010-09-27,Not Available,,Proprietary
Ohio,92502,368335,2775 WEST US HWY 22 AND 3 SUITE 1,2012-09-28,YES,YES,YES,YES,2010-09-28,Not Available,,Proprietary
Ohio,95277,368331,897 SOUTH HAMILTON ROAD,2012-10-12,YES,YES,NO,YES,2010-10-12,Not Available,,Proprietary
Ohio,88852,368332,64979 OLD 21 ROAD SUITE 1,2012-10-18,YES,YES,YES,YES,2010-10-18,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91552,368362,101 WEST SANDUSKY STREET SUITE 300,2012-10-20,YES,YES,YES,YES,2010-10-20,Not Available,,Proprietary
Ohio,89402,368345,8075 READING ROAD SUITE 201,2012-10-22,YES,YES,YES,YES,2010-10-22,Not Available,,Proprietary
Ohio,95177,368333,635 PARK MEADOW ROAD SUITE 115,2012-11-05,YES,YES,YES,YES,2010-11-05,Not Available,,Proprietary
Ohio,93777,368334,6415 EAST LIVINGSTON AVENUE SUITE F,2012-11-12,YES,YES,NO,YES,2010-11-12,Not Available,,Proprietary
Ohio,93877,368337,907 WEST AURORA ROAD,2012-11-19,YES,YES,YES,YES,2010-11-19,Not Available,,Proprietary
Ohio,90502,368344,5454 CLEVELAND AVENUE SUITE 202,2012-11-24,YES,YES,YES,YES,2010-11-24,Not Available,,Proprietary
Ohio,89452,368339,12500 REED HARTMAN HIGHWAY SUITE 10,2012-12-03,YES,YES,YES,YES,2010-12-03,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91227,368336,163 NORTH SANDUSKY STREET SUITE 201,2012-12-06,YES,YES,YES,YES,2010-12-06,Not Available,,Proprietary
Ohio,92027,368342,4756 - B FISHBURG ROAD,2012-12-15,YES,YES,YES,YES,2010-12-15,Not Available,,Proprietary
Ohio,90502,368338,4722 CLEVELAND AVENUE,2012-12-20,YES,YES,NO,YES,2010-12-20,Not Available,,Proprietary
Ohio,90452,368340,2151 EAST DUBLIN GRANVILLE ROAD SUITE 211,2012-12-23,YES,YES,YES,YES,2010-12-23,Not Available,,Proprietary
Ohio,91177,368343,6451 FAR HILLS AVENUE,2012-12-29,YES,YES,YES,YES,2010-12-29,Same As Expected,3.0 - 4.0,Non - Profit Religious
Ohio,90527,368346,5979 EAST LIVINGSTON AVENUE SUITE 107,2013-01-03,YES,YES,YES,YES,2011-01-03,Not Available,,Proprietary
Ohio,89527,368341,10 TRIANGLE PARK DRIVE SUITE 1002,2013-01-12,YES,YES,NO,YES,2011-01-12,Not Available,,Proprietary
Ohio,90377,368356,3505 WESTERVILLE ROAD,2013-01-25,YES,YES,YES,YES,2011-01-25,Not Available,,Proprietary
Ohio,90552,368364,2736 SAWBURY BLVD,2013-01-31,YES,YES,YES,YES,2011-01-31,Not Available,,Proprietary
Ohio,89302,368348,6805 CAMBRIDGE AVENUE SUITE 200,2013-02-03,YES,YES,YES,NO,2011-02-03,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89527,368355,175 TRI COUNTY PARKWAY SUITE 150,2013-02-03,YES,YES,YES,YES,2011-02-03,Not Available,,Proprietary
Ohio,90452,368349,5900 ROCHE DRIVE SUITE 440,2013-02-10,YES,YES,NO,YES,2011-02-10,Not Available,,Proprietary
Ohio,90152,368347,611 EAST WEBER ROAD SUITE 200,2013-02-25,YES,YES,NO,YES,2011-02-25,Not Available,,Proprietary
Ohio,90452,368351,5900 SHARON WOODS BLVD SUITE C,2013-03-06,YES,YES,YES,YES,2011-03-06,Not Available,,Proprietary
Ohio,92002,368350,6910 AIRPORT HIGHWAY SUITE 11,2013-03-07,YES,YES,YES,YES,2011-03-07,Not Available,,Proprietary
Ohio,91952,368354,3455 MILL RUN DRIVE SUITE 200,2013-03-07,YES,YES,YES,YES,2011-03-07,Not Available,,Proprietary
Ohio,93652,368353,518 EAST MAIN STREET,2013-03-08,YES,YES,YES,YES,2011-03-08,Same As Expected,3.0 - 4.0,Non - Profit Private
Ohio,95427,368359,5900 NORTH HIGH STREET SUITE 210,2013-03-08,YES,YES,YES,YES,2011-03-08,Not Available,,Proprietary
Ohio,90502,368360,2643 NORTHLAND PLAZA DRIVE,2013-03-13,YES,NO,NO,YES,2011-03-13,Not Available,,Proprietary
Ohio,90452,368361,6161 BUSCH BLVD SUITE 93,2013-03-14,YES,YES,YES,YES,2011-03-14,Not Available,,Proprietary
Ohio,90752,368357,207 PORTAGE TRAIL EXTENSION WEST SUITE 100,2013-03-24,YES,YES,YES,YES,2011-03-24,Not Available,,Non - Profit Other
Ohio,94502,368358,3454 OAK ALLEY COURT SUITE 500,2013-04-01,YES,YES,YES,YES,2011-04-01,Not Available,,Proprietary
Ohio,93777,368363,1642 BRICE ROAD,2013-04-08,YES,YES,YES,YES,2011-04-08,Not Available,,Proprietary
Ohio,91902,368366,671 SOUTH 30TH STREET,2013-05-16,YES,NO,NO,YES,2011-05-16,Not Available,,Proprietary
Ohio,91602,368368,800 CROSS POINTE ROAD SUITE K,2013-05-19,YES,YES,YES,YES,2011-05-19,Not Available,,Proprietary
Ohio,94002,368369,3691 LEE ROAD SUITE 106,2013-06-03,YES,YES,YES,YES,2011-06-03,Not Available,,Proprietary
Ohio,92802,368371,6005 D-2 LANDERHAVEN DRIVE,2013-06-06,YES,YES,YES,YES,2011-06-06,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90202,368367,5310 EAST MAIN STREET SUITE 210,2013-06-14,YES,YES,NO,YES,2011-06-14,Not Available,,Proprietary
Ohio,90427,368373,50 OLD VILLAGE ROAD SUITE 113,2013-07-01,YES,NO,NO,YES,2011-07-01,Not Available,,Proprietary
Ohio,89402,368370,8075 READING ROAD SUITE 202,2013-07-05,YES,YES,YES,YES,2011-07-05,Not Available,,Proprietary
Ohio,94602,368375,210 SOUTH REYNOLDS ROAD SUITE 201,2013-07-07,YES,YES,YES,YES,2011-07-07,Not Available,,Proprietary
Ohio,90452,368390,1415 EAST DUBLIN GRANVILLE RD #100,2013-07-07,YES,YES,YES,YES,2011-07-07,Not Available,,Proprietary
Ohio,89552,368372,5946 CHEVIOT ROAD,2013-07-25,YES,YES,NO,YES,2011-07-25,Not Available,,Proprietary
Ohio,90452,368374,2021 EAST DUBLIN GRANVILLE ROAD SUITE 232,2013-08-05,YES,YES,YES,YES,2011-08-05,Not Available,,Proprietary
Ohio,90052,368376,2547 WEST BROAD STREET,2013-09-07,YES,YES,YES,YES,2011-09-07,Not Available,,Proprietary
Ohio,90452,368377,1425 EAST DUBLIN GRANVILLE ROAD SUITE 112,2013-09-07,YES,YES,NO,YES,2011-09-07,Not Available,,Non - Profit Private
Ohio,88452,368378,23811 CHAGRIN BLVD SUITE 280,2013-09-13,YES,YES,YES,YES,2011-09-13,Not Available,,Proprietary
Ohio,89252,368381,10296 SPRINGFIELD PIKE,2013-09-13,YES,YES,YES,YES,2011-09-13,Not Available,,Proprietary
Ohio,91327,368382,525 METRO PLACE NORTH SUITE 300,2013-09-13,YES,YES,YES,YES,2011-09-13,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90902,368389,7695 POE AVENUE,2013-09-13,YES,YES,YES,YES,2011-09-13,Not Available,,Proprietary
Ohio,88777,368385,102 WEST BRYAN STREET,2013-09-19,YES,YES,YES,YES,2011-09-19,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89727,368380,966 EAST 146TH STREET,2013-09-22,YES,YES,YES,YES,2011-09-22,Not Available,,Proprietary
Ohio,95177,368393,1001 EASTWIND DRIVE SUITE 103,2013-09-26,YES,YES,YES,YES,2011-09-26,Not Available,,Proprietary
Ohio,91602,368395,261 WEST JOHNSTOWN ROAD,2013-09-26,YES,YES,YES,YES,2011-09-26,Not Available,,Proprietary
Ohio,91577,368387,611 WEST STATE STREET,2013-09-30,YES,YES,YES,YES,2011-09-30,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90452,368388,1495 MORSE ROAD SUITE 108,2013-10-03,YES,YES,NO,YES,2011-10-03,Not Available,,Proprietary
Ohio,91552,368396,2135 TIFFIN AVENUE,2013-10-03,YES,YES,YES,YES,2011-10-03,Not Available,,Proprietary
Ohio,94877,368379,407 CORPORATE CENTER DRIVE SUITE B,2013-10-12,YES,YES,YES,YES,2011-10-12,Not Available,,Proprietary
Ohio,88752,368392,2 NORTH PARK CIRCLE SUITE D AND E,2013-11-04,YES,YES,YES,YES,2011-11-04,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92752,368383,938 AMHERST ROAD NE,2013-11-08,YES,YES,YES,YES,2011-11-08,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91727,368384,951 MAIN STREET,2013-11-11,YES,YES,YES,YES,2011-11-11,Not Available,,Proprietary
Ohio,89502,368398,4357 FERGUSON DRIVE SUITE 180,2013-11-12,YES,YES,YES,YES,2011-11-12,Not Available,,Proprietary
Ohio,90502,368391,2999 EAST DUBLIN GRANVILLE ROAD SUITE 106,2013-12-13,YES,YES,NO,YES,2011-12-13,Not Available,,Proprietary
Ohio,90452,368405,4889 SINCLAIR ROAD SUITE 110,2013-12-15,YES,YES,YES,YES,2011-12-15,Not Available,,Proprietary
Ohio,90377,368400,2577 FERRIS ROAD SUITE A,2014-01-03,YES,YES,YES,YES,2012-01-03,Not Available,,Proprietary
Ohio,90502,368402,3314 MORSE ROAD SUITE 212,2014-01-06,YES,NO,NO,YES,2012-01-06,Not Available,,Proprietary
Ohio,90452,368397,6161 BUSCH BLVD SUITE 203,2014-01-11,YES,YES,NO,YES,2012-01-11,Not Available,,Proprietary
Ohio,91602,368401,950 TAYLOR STATION ROAD SUITE R,2014-01-26,YES,YES,YES,YES,2012-01-26,Not Available,,Proprietary
Ohio,91202,368407,1132 EAST SECOND STREET,2014-02-02,YES,YES,YES,YES,2012-02-02,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90527,368412,2246 SOUTH HAMILTON ROAD SUITE 204,2014-02-14,YES,YES,YES,YES,2012-02-14,Not Available,,Proprietary
Ohio,90227,368411,4770 INDIANOLA AVENUE SUITE 200,2014-02-16,YES,NO,NO,YES,2012-02-16,Not Available,,Proprietary
Ohio,90452,368430,6161 BUSCH BLVD SUITE 313,2014-02-17,YES,YES,YES,YES,2012-02-17,Not Available,,Proprietary
Ohio,88952,369008,4368 DRESSLER ROAD NW SUITE 201C,2014-02-22,YES,YES,YES,YES,2012-02-22,Same As Expected,3.0 - 4.0,Proprietary
Ohio,95277,368399,5310 EAST MAIN STREET SUITE 206,2014-02-28,YES,YES,NO,YES,2012-02-29,Not Available,,Proprietary
Ohio,94952,368406,900 PINE AVENUE SE,2014-02-28,YES,YES,YES,YES,2012-02-29,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90852,368404,201 RIVERSIDE DRIVE SUITE 2E,2014-03-05,YES,YES,YES,YES,2012-03-05,Not Available,,Proprietary
Ohio,90452,368403,6161 BUSCH BLVD SUITE 206,2014-03-06,YES,YES,NO,YES,2012-03-06,Not Available,,Proprietary
Ohio,94502,368438,3540 SECOR ROAD SUITE 100,2014-03-15,YES,YES,YES,YES,2012-03-15,Not Available,,Proprietary
Ohio,90902,368420,1908 NEEDMORE ROAD,2014-03-25,YES,YES,YES,YES,2012-03-25,Not Available,,Proprietary
Ohio,88077,368408,2165 EASTWOOD AVENUE,2014-03-28,YES,YES,YES,YES,2012-03-28,Not Available,,Proprietary
Ohio,88052,368433,680 EAST MARKET STREET SUITE 111,2014-04-16,YES,YES,YES,YES,2012-04-16,Not Available,,Proprietary
Ohio,94602,368418,360 SOUTH REYNOLDS ROAD,2014-04-17,YES,YES,YES,YES,2012-04-17,Not Available,,Proprietary
Ohio,92627,368426,20670 SOUTHGATE PARK BLVD,2014-04-20,YES,YES,YES,YES,2012-04-20,Not Available,,Proprietary
Ohio,93852,368414,20800 CENTER RIDGE RD 100,2014-04-23,YES,YES,YES,YES,2012-04-23,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90502,368435,2525 TILLER LANE SUITE 203,2014-04-23,YES,YES,NO,YES,2012-04-23,Not Available,,Proprietary
Ohio,93527,368419,12380 PLAZA DRIVE SUITE 103,2014-04-25,YES,YES,YES,YES,2012-04-25,Not Available,,Proprietary
Ohio,90277,368409,2957 STELTZER ROAD,2014-04-26,YES,YES,NO,YES,2012-04-26,Not Available,,Proprietary
Ohio,90527,368415,2238 SOUTH HAMILTON ROAD SUITE 100,2014-05-01,YES,YES,YES,YES,2012-05-01,Not Available,,Proprietary
Ohio,93402,368427,224 WEST WATER STREET,2014-05-03,YES,YES,YES,YES,2012-05-03,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88552,368439,3000 GUERNSEY STREET,2014-05-03,YES,YES,YES,YES,2012-05-03,Not Available,,Non - Profit Other
Ohio,90902,368432,4941 PROFIT WAY,2014-05-04,YES,YES,YES,YES,2012-05-04,Not Available,,Proprietary
Ohio,90452,368410,5900 ROCHE DRIVE SUITE 342,2014-05-06,YES,YES,YES,YES,2012-05-06,Not Available,,Proprietary
Ohio,95077,368413,100 ELMWOOD PARK DRIVE SUITE 102,2014-05-07,YES,YES,YES,YES,2012-05-07,Not Available,,Proprietary
Ohio,90452,368425,2021 EAST DUBLIN GRANVILLE ROAD SUITE 210,2014-05-07,YES,YES,NO,YES,2012-05-07,Not Available,,Proprietary
Ohio,91402,368423,1673 NORTH BARRON STREET,2014-05-10,YES,YES,YES,YES,2012-05-10,Not Available,,Proprietary
Ohio,94102,368416,33610 SOLON ROAD SUITE 3,2014-05-14,YES,YES,YES,YES,2012-05-14,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,91602,368422,181 GRANVILLE STREET SUITE 305,2014-05-30,YES,YES,YES,YES,2012-05-30,Not Available,,Proprietary
Ohio,90177,368417,1350 WEST 5TH AVENUE SUITE 16 AND 18,2014-06-01,YES,YES,YES,YES,2012-06-01,Not Available,,Proprietary
Ohio,90527,368424,2242 SOUTH HAMILTON ROAD SUITE 102,2014-06-06,YES,YES,NO,YES,2012-06-06,Not Available,,Proprietary
Ohio,90452,368429,2021 EAST DUBLIN GRANVILLE ROAD SUITE 110,2014-06-15,YES,YES,NO,YES,2012-06-15,Not Available,,Proprietary
Ohio,89852,368386,4500 LEE STREET SUITE 225,2014-06-28,YES,YES,YES,YES,2012-06-28,Not Available,,Proprietary
